"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Piper aduncum L.","species","Plantae","alien","null","present","Tuvalu","TUV","Piper aduncum","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Persicaria perfoliata (L.) H.Gross","species","Plantae","alien","null","present","Tuvalu","TUV","Persicaria perfoliata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","null","present","Tuvalu","TUV","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cleome rutidosperma DC.","species","Plantae","alien","null","present","Tuvalu","TUV","Sieruela rutidosperma","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Brachiaria subquadripara (Trin.) Hitchc.","species","Plantae","alien","null","present","Tuvalu","TUV","Brachiaria distachya","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Crinum asiaticum L.","species","Plantae","alien","null","present","Tuvalu","TUV","Crinum asiaticum","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Thespesia populnea Sol. ex Corrêa","species","Plantae","alien","null","present","Tuvalu","TUV","Thespesia populnea","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Peperomia pellucida Kunth","species","Plantae","alien","null","present","Tuvalu","TUV","Peperomia pellucida","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Euphorbia hirta L.","species","Plantae","alien","null","present","Tuvalu","TUV","Euphorbia hirta","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Aedes albopictus Skuse, 1894","species","Animalia","alien","null","present","Tuvalu","TUV","Aedes albopictus","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Desmodium heterophyllum (Willd.) DC.","species","Plantae","alien","null","present","Tuvalu","TUV","Desmodium heterophyllum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Oreochromis mossambicus (Peters, 1852)","species","Animalia","alien","null","present","Tuvalu","TUV","Oreochromis mossambicus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]",
"Axonopus compressus (Sw.) P.Beauv.","species","Plantae","alien","null","present","Tuvalu","TUV","Axonopus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ethmia nigroapicella Saalmüller, 1880","species","Animalia","alien","null","present","Tuvalu","TUV","Ethmia nigroapicella","Animalia","Arthropoda","Insecta","Lepidoptera","Elachistidae","[""terrestrial""]",
"Jatropha curcas L.","species","Plantae","alien","null","present","Tuvalu","TUV","Jatropha curcas","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Paspalum vaginatum Sw.","species","Plantae","alien","null","present","Tuvalu","TUV","Paspalum vaginatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""brackish""]",
"Chamaesyce thymifolia (L.) Millsp.","species","Plantae","alien","null","present","Tuvalu","TUV","Euphorbia thymifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Pluchea indica (L.) Less.","species","Plantae","alien","null","present","Tuvalu","TUV","Pluchea indica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Eragrostis tenella","species","Plantae","alien","null","present","Tuvalu","TUV","Eragrostis tenella","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Aedes polynesiensis Marks, 1954","species","Animalia","alien","null","present","Tuvalu","TUV","Aedes polynesiensis","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Phyllanthus urinaria L.","species","Plantae","alien","null","present","Tuvalu","TUV","Phyllanthus urinaria","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Pseuderanthemum carruthersii (Seem.) Guillaumin","species","Plantae","alien","null","present","Tuvalu","TUV","Pseuderanthemum carruthersii","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Kalanchoe pinnata Pers.","species","Plantae","alien","null","present","Tuvalu","TUV","Kalanchoe pinnata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Bambusa spp.","genus","Plantae","alien","null","present","Tuvalu","TUV","Bambusa sp.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Sporobolus fertilis (Steud.) Clayton","species","Plantae","alien","null","present","Tuvalu","TUV","Sporobolus fertilis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Bidens alba DC.","species","Plantae","alien","null","present","Tuvalu","TUV","Bidens alba","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Commelina diffusa Burm.f.","species","Plantae","alien","invasive","present","Tuvalu","TUV","Commelina diffusa","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
"Alternanthera sessilis (L.) R.Br. ex DC.","species","Plantae","alien","null","present","Tuvalu","TUV","Alternanthera sessilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial"",""freshwater""]",
"Amaranthus viridis L.","species","Plantae","alien","null","present","Tuvalu","TUV","Amaranthus viridis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Rattus norvegicus (Berkenhout, 1769)","species","Animalia","alien","null","present","Tuvalu","TUV","Rattus norvegicus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Physalis peruviana L.","species","Plantae","alien","null","present","Tuvalu","TUV","Physalis peruviana","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Kyllinga nemoralis J.R. & G.Forst.","species","Plantae","alien","null","present","Tuvalu","TUV","Kyllinga nemoralis","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Gallus gallus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Tuvalu","TUV","Gallus gallus","Animalia","Chordata","Aves","Galliformes","Phasianidae","[""terrestrial""]",
"Rhinella marina (Linnaeus, 1758)","species","Animalia","alien","null","present","Tuvalu","TUV","Rhinella marina","Animalia","Chordata","Amphibia","Anura","Bufonidae","[""terrestrial"",""freshwater""]",
"Acanthaster planci (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Tuvalu","TUV","Acanthaster planci","Animalia","Echinodermata","Asteroidea","Valvatida","Acanthasteridae","[""marine""]",
"Cenchrus echinatus L.","species","Plantae","alien","invasive","present","Tuvalu","TUV","Cenchrus echinatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Phyllanthus debilis Willd.","species","Plantae","alien","null","present","Tuvalu","TUV","Phyllanthus debilis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Rorippa sarmentosa (Soland. ex G.Forst.) J.F.Macbr.","species","Plantae","alien","null","present","Tuvalu","TUV","Rorippa sarmentosa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial"",""freshwater""]",
"Bactrocera sp.","genus","Animalia","alien","null","present","Tuvalu","TUV","Bactrocera sp.","Animalia","Arthropoda","Insecta","Diptera","Tephritidae","[""terrestrial""]",
"Maconellicoccus hirsutus (Green, 1908)","species","Animalia","alien","null","present","Tuvalu","TUV","Maconellicoccus hirsutus","Animalia","Arthropoda","Insecta","Hemiptera","Pseudococcidae","[""host""]",
"Aedes aegypti (Linnaeus, 1762)","species","Animalia","alien","null","present","Tuvalu","TUV","Aedes aegypti","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Sphagneticola trilobata (L.) Pruski","species","Plantae","alien","invasive","present","Tuvalu","TUV","Sphagneticola trilobata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cyperus rotundus L.","species","Plantae","alien","invasive","present","Tuvalu","TUV","Cyperus rotundus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Amaranthus blitum L.","species","Plantae","alien","null","present","Tuvalu","TUV","Amaranthus blitum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Paspalum setaceum Michx.","species","Plantae","alien","null","present","Tuvalu","TUV","Paspalum setaceum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Canna indica L.","species","Plantae","alien","null","present","Tuvalu","TUV","Canna indica","Plantae","Tracheophyta","Liliopsida","Zingiberales","Cannaceae","[""terrestrial""]",
"Culex quinquefasciatus Say, 1823","species","Animalia","alien","null","present","Tuvalu","TUV","Culex quinquefasciatus","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Digitaria ciliaris (Retz.) Koeler","species","Plantae","alien","null","present","Tuvalu","TUV","Digitaria ciliaris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","null","present","Tuvalu","TUV","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Alysicarpus vaginalis (L.) A.DC.","species","Plantae","alien","null","present","Tuvalu","TUV","Alysicarpus vaginalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Chamaesyce prostrata (Aiton) Small","species","Plantae","alien","null","present","Tuvalu","TUV","Euphorbia prostrata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Cajanus scarabaeoides (L.) Thouars","species","Plantae","alien","null","present","Tuvalu","TUV","Cajanus scarabaeoides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Heliotropium foertherianum Diane & Hilger","species","Plantae","alien","null","present","Tuvalu","TUV","Heliotropium foertherianum","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Heliotropiaceae","[""terrestrial""]",
"Euphorbia prostrata Aiton","species","Plantae","alien","null","present","Tuvalu","TUV","Euphorbia prostrata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Rattus rattus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Tuvalu","TUV","Rattus rattus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Rivina humilis L.","species","Plantae","alien","null","present","Tuvalu","TUV","Rivina humilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Phytolaccaceae","[""terrestrial""]",
"Malvastrum coromandelianum (L.) Garcke","species","Plantae","alien","null","present","Tuvalu","TUV","Malvastrum coromandelianum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Ludwigia octovalvis (Jacq.) P.H.Raven","species","Plantae","alien","null","present","Tuvalu","TUV","Ludwigia octovalvis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]",
"Bothriochloa bladhii (Retz.) S.T.Blake","species","Plantae","alien","null","present","Tuvalu","TUV","Bothriochloa bladhii","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Pluchea carolinensis G.Don","species","Plantae","alien","null","present","Tuvalu","TUV","Pluchea carolinensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Ricinus communis L.","species","Plantae","alien","null","present","Tuvalu","TUV","Ricinus communis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Pheidole megacephala (Fabricius, 1793)","species","Animalia","alien","null","present","Tuvalu","TUV","Pheidole megacephala","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Pycreus polystachyos Schumach.","species","Plantae","alien","null","present","Tuvalu","TUV","Pycreus polystachyos","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Canavalia cathartica Thouars","species","Plantae","alien","invasive","present","Tuvalu","TUV","Canavalia cathartica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Pilea microphylla (L.) Liebm.","species","Plantae","alien","null","present","Tuvalu","TUV","Pilea microphylla","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Rattus exulans (Peale, 1848)","species","Animalia","alien","null","present","Tuvalu","TUV","Rattus exulans","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Delonix regia (Bojer) Raf.","species","Plantae","alien","null","present","Tuvalu","TUV","Delonix regia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Sesbania cannabina (Retz.) Pers.","species","Plantae","alien","invasive","present","Tuvalu","TUV","Sesbania cannabina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Synedrella nodiflora Gaertn.","species","Plantae","alien","null","present","Tuvalu","TUV",,,,,,,,
"Alocasia macrorrhizos (L.) G.Don","species","Plantae","alien","null","present","Tuvalu","TUV","Alocasia macrorrhizos","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
"Aspidiotus destructor Signoret, 1869","species","Animalia","alien","null","present","Tuvalu","TUV","Aspidiotus destructor","Animalia","Arthropoda","Insecta","Hemiptera","Diaspididae","[""host""]",
"Ipomoea violacea L.","species","Plantae","alien","null","present","Tuvalu","TUV","Ipomoea violacea","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
