"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Hypophthalmichthys molitrix (Valenciennes, 1844)","species","Animalia","alien","null","present","Philippines","PHL","Hypophthalmichthys molitrix","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Ramphotyphlops braminus Daudin, 1803","species","Animalia","alien","null","present","Philippines","PHL","Ramphotyphlops braminus","Animalia","Chordata","Reptilia","Squamata","Typhlopidae","[""terrestrial""]",
"Channa micropeltes (Cuvier, 1831)","species","Animalia","alien","null","present","Philippines","PHL","Channa micropeltes","Animalia","Chordata","Actinopterygii","Perciformes","Channidae","[""freshwater""]",
"Albizzia lebbeck (L.) Benth., 1844","species","Plantae","alien","null","present","Philippines","PHL","Albizia lebbeck","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Maranta arundinacea L.","species","Plantae","alien","null","present","Philippines","PHL","Maranta arundinacea","Plantae","Tracheophyta","Liliopsida","Zingiberales","Marantaceae","[""terrestrial""]",
"Coccinia indica Wight & Arn.","species","Plantae","alien","null","present","Philippines","PHL","Coccinia grandis","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Poecilia reticulata Peters, 1859","species","Animalia","alien","null","present","Philippines","PHL","Poecilia reticulata","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Phaseolus lunatus L.","species","Plantae","alien","null","present","Philippines","PHL","Phaseolus lunatus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Annona reticulata L.","species","Plantae","alien","null","present","Philippines","PHL","Annona reticulata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Oreochromis niloticus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Philippines","PHL","Oreochromis niloticus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]",
"Nopalea coccinellifera (L.) Salm-Dyck","species","Plantae","alien","null","present","Philippines","PHL","Nopalea cochenillifera","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Citrullus vulgaris Schrader","species","Plantae","alien","null","present","Philippines","PHL","Citrullus lanatus","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Tamarindus indica L.","species","Plantae","alien","null","present","Philippines","PHL","Tamarindus indica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Eragrostis unioloides (Retz.) Nees","species","Plantae","alien","null","present","Philippines","PHL","Eragrostis unioloides","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Helostoma temminkii Cuvier, 1829","species","Animalia","alien","null","present","Philippines","PHL","Helostoma temminckii","Animalia","Chordata","Actinopterygii","Perciformes","Helostomatidae","[""freshwater""]",
"Diospyros ebenaster Retz.","species","Plantae","alien","null","present","Philippines","PHL","Diospyros ebenaster","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","[""terrestrial""]",
"Hiptage benghalensis Kurz","species","Plantae","alien","invasive","present","Philippines","PHL","Hiptage benghalensis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Malpighiaceae","[""terrestrial""]",
"Sida rhombifolia L.","species","Plantae","alien","null","present","Philippines","PHL","Sida rhombifolia","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Manihot glaziou","species","Plantae","alien","null","present","Philippines","PHL","Manihot glaziou","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Mimosa pigra L.","species","Plantae","alien","invasive","present","Philippines","PHL","Mimosa pigra","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Argemone mexicana L.","species","Plantae","alien","null","present","Philippines","PHL","Argemone mexicana","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]",
"Clarias gariepinus (Burchell, 1822)","species","Animalia","alien","invasive","present","Philippines","PHL","Clarias gariepinus","Animalia","Chordata","Actinopterygii","Siluriformes","Clariidae","[""freshwater""]",
"Areca catechu L.","species","Plantae","alien","null","present","Philippines","PHL","Areca catechu","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Pygocentrus nattereri Kner, 1858","species","Animalia","alien","null","present","Philippines","PHL","Pygocentrus nattereri","Animalia","Chordata","Actinopterygii","Characiformes","Serrasalmidae","[""freshwater""]",
"Lycodon aulicus (Linnaeus, 1758)","species","Animalia","alien","null","present","Philippines","PHL","Lycodon aulicus","Animalia","Chordata","Reptilia","Squamata","Colubridae","[""terrestrial""]",
"Caesalpinia pulcherrima (L.) Sw.","species","Plantae","alien","null","present","Philippines","PHL","Caesalpinia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Morus alba L.","species","Plantae","alien","null","present","Philippines","PHL","Morus alba","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Andropogon zizanioides (L.) Urb.","species","Plantae","alien","null","present","Philippines","PHL","Chrysopogon zizanioides","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Nothopanax cochleatus (Lam.) Miq.","species","Plantae","alien","null","present","Philippines","PHL","Polyscias scutellaria","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","[""terrestrial""]",
"Mangifera indica L.","species","Plantae","alien","null","present","Philippines","PHL","Mangifera indica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Cassia siamea Lam.","species","Plantae","alien","null","present","Philippines","PHL","Senna siamea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Achras sapota L.","species","Plantae","alien","null","present","Philippines","PHL","Manilkara zapota","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","[""terrestrial""]",
"Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.","species","Plantae","alien","null","present","Philippines","PHL","Hevea brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Alysicarpus vaginalis (L.) A.DC.","species","Plantae","alien","null","present","Philippines","PHL","Alysicarpus vaginalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Delonix regia (Bojer) Raf.","species","Plantae","alien","null","present","Philippines","PHL","Delonix regia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Hoplobatrachus rugulosus (Wiegmann, 1834)","species","Animalia","alien","invasive","present","Philippines","PHL","Hoplobatrachus rugulosus","Animalia","Chordata","Amphibia","Anura","Dicroglossidae","[""terrestrial"",""freshwater""]",
"Desmodium procumbens Hitchc.","species","Plantae","alien","null","present","Philippines","PHL","Desmodium procumbens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Mirabilis jalapa L.","species","Plantae","alien","null","present","Philippines","PHL","Mirabilis jalapa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]",
"Solanum nigrum L.","species","Plantae","alien","null","present","Philippines","PHL","Solanum nigrum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Euphorbia pulcherrima Willd.","species","Plantae","alien","null","present","Philippines","PHL","Euphorbia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Carassius carassius (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Philippines","PHL","Carassius carassius","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Cereus triangularis Mill.","species","Plantae","alien","null","present","Philippines","PHL","Cereus triangularis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Pterygoplichthys disjunctivus (Weber, 1991)","species","Animalia","alien","invasive","present","Philippines","PHL","Pterygoplichthys disjunctivus","Animalia","Chordata","Actinopterygii","Siluriformes","Loricariidae","[""freshwater""]",
"Isotoma longiflora (L.) C.Presl","species","Plantae","alien","null","present","Philippines","PHL","Hippobroma longiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]",
"Acorus calamus L.","species","Plantae","alien","null","present","Philippines","PHL","Acorus calamus","Plantae","Tracheophyta","Liliopsida","Acorales","Acoraceae","[""terrestrial"",""freshwater""]",
"Phaseolus vulgaris L.","species","Plantae","alien","null","present","Philippines","PHL","Phaseolus vulgaris","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Mikania micrantha Kunth","species","Plantae","alien","invasive","present","Philippines","PHL","Mikania micrantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cassia alata L.","species","Plantae","alien","null","present","Philippines","PHL","Senna alata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Celosia argentea L.","species","Plantae","alien","null","present","Philippines","PHL","Celosia argentea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Euphorbia splendens Bojer","species","Plantae","alien","null","present","Philippines","PHL","Euphorbia milii","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Corydoras aeneus (Gill, 1858)","species","Animalia","alien","null","present","Philippines","PHL","Corydoras aeneus","Animalia","Chordata","Actinopterygii","Siluriformes","Callichthyidae","[""freshwater""]",
"Thevetia neriifolia Juss.","species","Plantae","alien","null","present","Philippines","PHL","Cascabela thevetia","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Ipomoea batatas (L.) Lam.","species","Plantae","alien","null","present","Philippines","PHL","Ipomoea batatas","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Tribulus cistoides L.","species","Plantae","alien","null","present","Philippines","PHL","Tribulus cistoides","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Zygophyllaceae","[""terrestrial""]",
"Sarotherodon melanotheron Rüppell, 1852","species","Animalia","alien","null","present","Philippines","PHL","Sarotherodon melanotheron","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish"",""marine""]",
"Setaria viridis (L.) P.Beauv.","species","Plantae","alien","null","present","Philippines","PHL","Setaria viridis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Rivea corymbosa (L.) Hall.fil.","species","Plantae","alien","null","present","Philippines","PHL","Turbina corymbosa","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Malachra fasciata Jacq.","species","Plantae","alien","null","present","Philippines","PHL","Malachra fasciata","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Crassostrea gigas (Thunberg, 1793)","species","Animalia","alien","null","present","Philippines","PHL","Magallana gigas","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","[""marine""]",
"Hibiscus sabdariffa L.","species","Plantae","alien","null","present","Philippines","PHL","Hibiscus sabdariffa","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Cassia occidentalis L.","species","Plantae","alien","null","present","Philippines","PHL","Senna occidentalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Oreochromis spilurus (Günther, 1894)","species","Animalia","alien","null","present","Philippines","PHL","Oreochromis spilurus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]",
"Erythroxylum coca Lam.","species","Plantae","alien","null","present","Philippines","PHL","Erythroxylum coca","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Erythroxylaceae","[""terrestrial""]",
"Nematogenia occidentalis","species","Animalia","cryptogenic|uncertain","null","present","Philippines","PHL","Ocnerodrilus occidentalis","Animalia","Annelida","Clitellata","Haplotaxida","Ocnerodrilidae","[""terrestrial""]",
"Punica granatum L.","species","Plantae","alien","null","present","Philippines","PHL","Punica granatum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Parachromis managuensis (Günther, 1867)","species","Animalia","alien","invasive","present","Philippines","PHL","Parachromis managuensis","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]",
"Alternanthera frutescens R.Br.","species","Plantae","alien","null","present","Philippines","PHL","Alternanthera halimifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Gambusia affinis (Baird & Girard, 1853)","species","Animalia","alien","invasive","present","Philippines","PHL","Gambusia affinis","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Eucalyptus camaldulensis Dehnh.","species","Plantae","alien","null","present","Philippines","PHL","Eucalyptus camaldulensis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Amaranthus spinosus L.","species","Plantae","alien","null","present","Philippines","PHL","Amaranthus spinosus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Pilea microphylla Liebm.","species","Plantae","alien","null","present","Philippines","PHL","Pilea microphylla","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Zingiber officinale Roscoe","species","Plantae","alien","null","present","Philippines","PHL","Zingiber officinale","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]",
"Coffea arabica L.","species","Plantae","alien","null","present","Philippines","PHL","Coffea arabica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Trichopodus leerii (Bleeker, 1852)","species","Animalia","alien","null","present","Philippines","PHL","Trichopodus leerii","Animalia","Chordata","Actinopterygii","Perciformes","Osphronemidae","[""freshwater""]",
"Ravenala madagascariensis Sonn.","species","Plantae","alien","null","present","Philippines","PHL","Ravenala madagascariensis","Plantae","Tracheophyta","Liliopsida","Zingiberales","Strelitziaceae","[""terrestrial""]",
"Bidens pilosa L.","species","Plantae","alien","null","present","Philippines","PHL","Bidens pilosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Melochia corchorifolia L.","species","Plantae","alien","null","present","Philippines","PHL","Melochia corchorifolia","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Dichogaster saliens (Beddard, 1893)","species","Animalia","alien","null","present","Philippines","PHL","Dichogaster saliens","Animalia","Annelida","Clitellata","Haplotaxida","Octochaetidae","[""terrestrial""]",
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","null","present","Philippines","PHL","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Chrysanthemum indicum L.","species","Plantae","alien","null","present","Philippines","PHL","Chrysanthemum indicum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Capsicum annuum L.","species","Plantae","alien","null","present","Philippines","PHL","Capsicum annuum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Kaloula pulchra Gray, 1831","species","Animalia","alien","null","present","Philippines","PHL","Kaloula pulchra","Animalia","Chordata","Amphibia","Anura","Microhylidae","[""terrestrial"",""freshwater""]",
"Catla catla (Hamilton, 1822)","species","Animalia","alien","null","present","Philippines","PHL","Gibelion catla","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Aleurites moluccanus Willd.","species","Plantae","alien","null","present","Philippines","PHL","Aleurites moluccanus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Oxalis martiana Zucc.","species","Plantae","alien","null","present","Philippines","PHL","Oxalis latifolia","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]",
"Allium porrum L.","species","Plantae","alien","null","present","Philippines","PHL","Allium ampeloprasum","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Galphimia glauca Cav.","species","Plantae","alien","null","present","Philippines","PHL","Galphimia glauca","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Malpighiaceae","[""terrestrial""]",
"Poecilia sphenops Valenciennes, 1846","species","Animalia","alien","null","present","Philippines","PHL","Poecilia sphenops","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Pheidole megacephala (Fabricius, 1793)","species","Animalia","alien","null","present","Philippines","PHL","Pheidole megacephala","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Macrobrachium rosenbergii (De Man, 1879)","species","Animalia","alien","null","present","Philippines","PHL","Macrobrachium rosenbergii","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","[""freshwater""]",
"Pistia stratiotes L.","species","Plantae","alien","invasive","present","Philippines","PHL","Pistia stratiotes","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]",
"Quamoclit phoenicea Choisy","species","Plantae","alien","null","present","Philippines","PHL","Ipomoea eriocarpa","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Hibiscus schizopetalus Hook.f.","species","Plantae","alien","null","present","Philippines","PHL","Hibiscus schizopetalus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Alternanthera sessilis R.Br.","species","Plantae","alien","null","present","Philippines","PHL","Alternanthera sessilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial"",""freshwater""]",
"Chattonella marina (Subrahman.) Y.Hara & Chihara","species","Chromista","alien","invasive","present","Philippines","PHL","Chattonella marina","Chromista","Ochrophyta","Raphidophyceae","Chattonellales","Chattonellaceae","[""marine""]",
"Lycodon subcinctus Boie, 1827","species","Animalia","alien","null","present","Philippines","PHL","Lycodon subcinctus","Animalia","Chordata","Reptilia","Squamata","Colubridae","[""terrestrial""]",
"Gossypium hirsutum L.","species","Plantae","alien","null","present","Philippines","PHL","Gossypium hirsutum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Peperomia argyreia E.Morr.","species","Plantae","alien","null","present","Philippines","PHL","Peperomia argyreia","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Clarias batrachus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Philippines","PHL","Clarias batrachus","Animalia","Chordata","Actinopterygii","Siluriformes","Clariidae","[""freshwater"",""brackish""]",
"Cosmos caudatus Kunth","species","Plantae","alien","null","present","Philippines","PHL","Cosmos caudatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Trichogaster trichopterus (Pallas, 1770)","species","Animalia","alien","null","present","Philippines","PHL","Trichopodus trichopterus","Animalia","Chordata","Actinopterygii","Perciformes","Osphronemidae","[""freshwater""]",
"Pisum sativum L.","species","Plantae","alien","null","present","Philippines","PHL","Pisum sativum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Canna glauca L.","species","Plantae","alien","null","present","Philippines","PHL","Canna glauca","Plantae","Tracheophyta","Liliopsida","Zingiberales","Cannaceae","[""terrestrial""]",
"Andropogon contortus L.","species","Plantae","alien","null","present","Philippines","PHL","Heteropogon contortus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Odontonema nitidum (Jacq.) Kuntze","species","Plantae","alien","null","present","Philippines","PHL","Thyrsacanthus nitidus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Hyptis brevipes Poir., 1806","species","Plantae","alien","null","present","Philippines","PHL","Hyptis brevipes","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Danio rerio (Hamilton, 1822)","species","Animalia","alien","null","present","Philippines","PHL","Danio rerio","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater""]",
"Eleutherine palmifolia (L.) Merr.","species","Plantae","alien","null","present","Philippines","PHL","Sisyrinchium palmifolium","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","[""terrestrial""]",
"Lithobates catesbeianus (Shaw, 1802)","species","Animalia","alien","invasive","present","Philippines","PHL","Lithobates catesbeianus","Animalia","Chordata","Amphibia","Anura","Ranidae","[""terrestrial"",""freshwater""]",
