"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Eucalyptus cephalocarpa Blakely","species","Plantae","alien","null","present","India","IND","Eucalyptus cephalocarpa","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Delphinium elatum L.","species","Plantae","alien","null","present","India","IND","Delphinium elatum","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]",
"Aphloia theiformis Benn.","species","Plantae","alien","null","present","India","IND","Aphloia theiformis","Plantae","Tracheophyta","Magnoliopsida","Crossosomatales","Aphloiaceae","[""terrestrial""]",
"Eryngium foetidum L.","species","Plantae","alien","null","present","India","IND","Eryngium foetidum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Bignonia capreolata L.","species","Plantae","alien","null","present","India","IND","Bignonia capreolata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Strophanthus gratus Baill.","species","Plantae","alien","null","present","India","IND","Strophanthus gratus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Pittosporum umbellatum Gaertn.","species","Plantae","alien","null","present","India","IND","Pittosporum umbellatum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Pittosporaceae","[""terrestrial""]",
"Cynoglossum amabile Stapf & Drummond","species","Plantae","alien","null","present","India","IND","Cynoglossum amabile","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","[""terrestrial""]",
"Spondias dulcis G.Forst.","species","Plantae","alien","null","present","India","IND","Spondias dulcis","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Oxygonum sinuatum Dammer","species","Plantae","alien","invasive","present","India","IND","Oxygonum sinuatum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Vachellia karroo (Hayne) Banfi & Galasso","species","Plantae","alien","null","present","India","IND","Vachellia karroo","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Pittosporum bicolor Hook.","species","Plantae","alien","null","present","India","IND","Pittosporum bicolor","Plantae","Tracheophyta","Magnoliopsida","Apiales","Pittosporaceae","[""terrestrial""]",
"Hypophthalmichthys nobilis (Richardson, 1845)","species","Animalia","alien","invasive","present","India","IND","Hypophthalmichthys nobilis","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Anoplolepis gracilipes (Smith, 1857)","species","Animalia","alien","invasive","present","India","IND","Anoplolepis gracilipes","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Raoiella indica Hirst, 1924","species","Animalia","cryptogenic|uncertain","null","present","India","IND","Raoiella indica","Animalia","Arthropoda","Arachnida","Prostigmata","Tenuipalpidae","[""host""]",
"Osmoxylon lineare (Merr.) Philipson","species","Plantae","alien","null","present","India","IND","Osmoxylon lineare","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","[""terrestrial""]",
"Cyperus prolifer Lam.","species","Plantae","alien","null","present","India","IND","Cyperus prolifer","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Cuphea hyssopifolia Kunth","species","Plantae","alien","null","present","India","IND","Cuphea hyssopifolia","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Bubulcus ibis (Linnaeus, 1758)","species","Animalia","alien","null","present","India","IND","Bubulcus ibis","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","[""terrestrial"",""freshwater""]",
"Flaveria australasica Hook.","species","Plantae","alien","null","present","India","IND","Flaveria trinervia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Mandevilla laxa Woodson","species","Plantae","alien","null","present","India","IND","Mandevilla laxa","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Mandevilla boliviensis (Hook.f.) Woodson","species","Plantae","alien","null","present","India","IND","Mandevilla boliviensis","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Silene latifolia Poir.","species","Plantae","alien","null","present","India","IND","Silene latifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]",
"Centaurea calcitrapa L.","species","Plantae","alien","null","present","India","IND","Centaurea calcitrapa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Pimenta racemosa (Mill.) J.W.Moore","species","Plantae","alien","null","present","India","IND","Pimenta racemosa","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Stylosanthes humilis Kunth","species","Plantae","alien","null","present","India","IND","Stylosanthes humilis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Aphelandra tetragona Nees","species","Plantae","alien","null","present","India","IND","Aphelandra tetragona","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Aster amellus L.","species","Plantae","alien","null","present","India","IND","Aster amellus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cupressus goveniana Gordon","species","Plantae","alien","null","present","India","IND","Cupressus goveniana","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","[""terrestrial""]",
"Mylopharyngodon piceus (Richardson, 1846)","species","Animalia","alien","null","present","India","IND","Mylopharyngodon piceus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Canarium vulgare Leenh.","species","Plantae","alien","null","present","India","IND","Canarium vulgare","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Burseraceae","[""terrestrial""]",
"Clerodendrum capitatum Schumach. & Thonn.","species","Plantae","alien","null","present","India","IND","Clerodendrum capitatum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Rosa setigera Michx.","species","Plantae","alien","null","present","India","IND","Rosa setigera","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Senecio sempervivus (Forsk.) Sch.Bip.","species","Plantae","alien","null","present","India","IND","Kleinia semperviva","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cola nitida Schott & Endl.","species","Plantae","alien","null","present","India","IND","Cola nitida","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Maesopsis eminii Engl.","species","Plantae","alien","invasive","present","India","IND","Maesopsis eminii","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","[""terrestrial""]",
"Xiphophorus maculatus (Günther, 1866)","species","Animalia","alien","invasive","present","India","IND","Xiphophorus maculatus","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater""]",
"Evolvulus glomeratus Nees & Mart.","species","Plantae","alien","null","present","India","IND","Evolvulus glomeratus","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Garcinia mangostana L.","species","Plantae","alien","null","present","India","IND","Garcinia mangostana","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Clusiaceae","[""terrestrial""]",
"Aristolochia labiata Willd.","species","Plantae","alien","null","present","India","IND","Aristolochia labiata","Plantae","Tracheophyta","Magnoliopsida","Piperales","Aristolochiaceae","[""terrestrial""]",
"Bignonia binata Thunb.","species","Plantae","alien","null","present","India","IND","Bignonia binata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Paspalum plicatulum Michx.","species","Plantae","alien","null","present","India","IND","Paspalum plicatulum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Pittosporum tobira (Murray) Aiton fil.","species","Plantae","alien","null","present","India","IND","Pittosporum tobira","Plantae","Tracheophyta","Magnoliopsida","Apiales","Pittosporaceae","[""terrestrial""]",
"Mimosa diplotricha C.Wright ex Sauvalle","species","Plantae","alien","invasive","present","India","IND","Mimosa diplotricha","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Talinum paniculatum (Jacq.) Gaertn.","species","Plantae","alien","null","present","India","IND","Talinum paniculatum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Talinaceae","[""terrestrial""]",
"Lafoensia vandelliana Cham. & Schltdl.","species","Plantae","alien","null","present","India","IND","Lafoensia vandelliana","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Enterolobium cyclocarpum (Jacq.) Griseb.","species","Plantae","alien","null","present","India","IND","Enterolobium cyclocarpum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Zephyranthes rosea Lindl.","species","Plantae","alien","null","present","India","IND","Zephyranthes rosea","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Phoenix roebelenii O'Brien","species","Plantae","alien","null","present","India","IND","Phoenix roebelenii","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Fagus sylvatica L.","species","Plantae","alien","null","present","India","IND","Fagus sylvatica","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","[""terrestrial""]",
"Sorghum arundinaceum (Desv.) Stapf","species","Plantae","alien","null","present","India","IND","Sorghum arundinaceum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Albizia niopoides (Spruce ex Benth.) Burkart","species","Plantae","alien","null","present","India","IND","Albizia niopoides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Lonicera confusa DC.","species","Plantae","alien","null","present","India","IND","Lonicera confusa","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]",
"Acacia retinodes Schltdl.","species","Plantae","alien","null","present","India","IND","Acacia retinodes","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Merremia aegyptia (L.) Urb.","species","Plantae","alien","invasive","present","India","IND","Distimake aegyptius","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Cuphea llavea Lex.","species","Plantae","alien","null","present","India","IND","Cuphea llavea","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Callistemon viminalis G.Don","species","Plantae","alien","null","present","India","IND","Callistemon viminalis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Chrysophyllum cainito L.","species","Plantae","alien","null","present","India","IND","Chrysophyllum cainito","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","[""terrestrial""]",
"Lepidium virginicum L.","species","Plantae","alien","null","present","India","IND","Lepidium virginicum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Dolichandrone stipulata (Wall.) Benth. ex C.B.Clarke","species","Plantae","alien","null","present","India","IND","Markhamia stipulata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Cirratulus chrysoderma Claparède, 1868","species","Animalia","alien","null","present","India","IND","Protocirrineris chrysoderma","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae","[""marine""]",
"Kniphofia uvaria (L.) Oken","species","Plantae","alien","null","present","India","IND","Kniphofia uvaria","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","[""terrestrial""]",
"Geijera parviflora Lindl.","species","Plantae","alien","null","present","India","IND","Geijera parviflora","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Silene coronaria (L.) Clairv.","species","Plantae","alien","null","present","India","IND","Silene coronaria","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]",
"Phytolacca octandra L.","species","Plantae","alien","invasive","present","India","IND","Phytolacca icosandra","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Phytolaccaceae","[""terrestrial""]",
"Araucaria cunninghamii A.Cunn.","species","Plantae","alien","null","present","India","IND","Araucaria cunninghamii","Plantae","Tracheophyta","Pinopsida","Pinales","Araucariaceae","[""terrestrial""]",
"Phyllarthron comorense DC.","species","Plantae","alien","null","present","India","IND","Phyllarthron comorense","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Nicotiana glauca Graham","species","Plantae","alien","null","present","India","IND","Nicotiana glauca","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Chamaecrista rotundifolia Greene","species","Plantae","alien","invasive","present","India","IND","Chamaecrista rotundifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Monstera deliciosa Liebm.","species","Plantae","alien","null","present","India","IND","Monstera deliciosa","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Tamarindus indica L.","species","Plantae","alien","null","present","India","IND","Tamarindus indica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Eucomis autumnalis (Mill.) Chittenden","species","Plantae","alien","null","present","India","IND","Eucomis autumnalis","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Anacardium occidentale L.","species","Plantae","alien","null","present","India","IND","Anacardium occidentale","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Sambucus nigra L.","species","Plantae","alien","null","present","India","IND","Sambucus nigra","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","[""terrestrial""]",
"Solidago chilensis Meyen","species","Plantae","alien","null","present","India","IND","Solidago chilensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Annona squamosa L.","species","Plantae","alien","null","present","India","IND","Annona squamosa","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Eucalyptus microcorys F.Muell.","species","Plantae","alien","null","present","India","IND","Eucalyptus microcorys","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Ipomoea fistulosa Mart. ex Choisy","species","Plantae","alien","invasive","present","India","IND","Ipomoea carnea","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Callianthe megapotamica (A.Spreng.) Dorr","species","Plantae","alien","null","present","India","IND","Callianthe megapotamica","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Stachytarpheta cayennensis (Rich.) J.Vahl","species","Plantae","alien","invasive","present","India","IND","Stachytarpheta cayennensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Buddleja davidii Franch.","species","Plantae","alien","invasive","present","India","IND","Buddleja davidii","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","[""terrestrial""]",
"Aponogeton abyssinicus Hochst. ex A.Rich.","species","Plantae","alien","null","present","India","IND","Aponogeton abyssinicus","Plantae","Tracheophyta","Liliopsida","Alismatales","Aponogetonaceae","[""freshwater""]",
"Phyllarthron bojeranum DC.","species","Plantae","alien","null","present","India","IND","Phyllarthron bojeranum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Cereus hildmannianus K.Schum.","species","Plantae","alien","null","present","India","IND","Cereus hildmannianus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Erigeron canadensis L.","species","Plantae","alien","invasive","present","India","IND","Erigeron canadensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Euphorbia umbellata (Pax) Bruyns","species","Plantae","alien","null","present","India","IND","Euphorbia umbellata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Eragrostis tef Trotter","species","Plantae","alien","null","present","India","IND","Eragrostis tef","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Pseudobombax ellipticum (Kunth) Dugand","species","Plantae","alien","null","present","India","IND","Pseudobombax ellipticum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Hibiscus sabdariffa L.","species","Plantae","alien","null","present","India","IND","Hibiscus sabdariffa","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Protula tubularia (Montagu, 1803)","species","Animalia","alien","null","present","India","IND","Protula tubularia","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","[""marine""]",
"Eucalyptus melliodora A.Cunn. ex Schauer","species","Plantae","alien","null","present","India","IND","Eucalyptus melliodora","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Andropogon hallii Hack.","species","Plantae","alien","null","present","India","IND","Andropogon hallii","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Hardenbergia comptoniana (Andrews) Benth.","species","Plantae","alien","null","present","India","IND","Hardenbergia comptoniana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Synadenium grantii Hook.f.","species","Plantae","alien","invasive","present","India","IND","Euphorbia umbellata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Bromus catharticus Vahl","species","Plantae","alien","invasive","present","India","IND","Bromus catharticus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Dyssodia tenuiloba (DC.) B.L.Rob.","species","Plantae","alien","null","present","India","IND","Thymophylla tenuiloba","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Zephyranthes minuta D.Dietr.","species","Plantae","alien","null","present","India","IND","Zephyranthes minuta","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Cryptanthus zonatus Beer","species","Plantae","alien","null","present","India","IND","Cryptanthus zonatus","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","[""terrestrial""]",
"Solanum barbisetum Nees","species","Plantae","alien","null","present","India","IND","Solanum barbisetum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Sonchus arvensis L.","species","Plantae","alien","invasive","present","India","IND","Sonchus arvensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Peristeria elata Hook.","species","Plantae","alien","null","present","India","IND","Peristeria elata","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","[""terrestrial""]",
"Juniperus chinensis L.","species","Plantae","alien","null","present","India","IND","Juniperus chinensis","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","[""terrestrial""]",
"Malva ludwigii (L.) Soldano, Banfi & Galasso","species","Plantae","alien","null","present","India","IND","Malva ludwigii","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Hypophthalmichthys molitrix (Valenciennes, 1844)","species","Animalia","alien","invasive","present","India","IND","Hypophthalmichthys molitrix","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Xanthium strumarium Lour., 1790","species","Plantae","alien","invasive","present","India","IND","Xanthium strumarium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Lygeum spartum L.","species","Plantae","alien","null","present","India","IND","Lygeum spartum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Thunbergia erecta T.Anderson","species","Plantae","alien","null","present","India","IND","Thunbergia erecta","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Pseuderanthemum bicolor Radlk.","species","Plantae","alien","null","present","India","IND","Pseuderanthemum bicolor","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Manilkara kauki Dubard","species","Plantae","alien","null","present","India","IND","Manilkara kauki","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","[""terrestrial""]",
"Sabal mauritiiformis (H.Karst.) Griseb. & H.Wendl.","species","Plantae","alien","null","present","India","IND","Sabal mauritiiformis","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Eucomis comosa hort. ex Wehrh.","species","Plantae","alien","null","present","India","IND","Eucomis comosa","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Eleocharis quinqueflora (Hartm.) O.Schwarz","species","Plantae","alien","null","present","India","IND","Eleocharis quinqueflora","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Sisyrinchium rosulatum E.P.Bicknell","species","Plantae","alien","null","present","India","IND","Sisyrinchium rosulatum","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","[""terrestrial""]",
"Angelonia salicariaefolia Kunth","species","Plantae","alien","null","present","India","IND","Angelonia salicariaefolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]",
"Casuarina littoralis Salisb.","species","Plantae","alien","null","present","India","IND","Allocasuarina littoralis","Plantae","Tracheophyta","Magnoliopsida","Fagales","Casuarinaceae","[""terrestrial""]",
"Alternanthera philoxeroides (Mart.) Griseb.","species","Plantae","alien","invasive","present","India","IND","Alternanthera philoxeroides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial"",""freshwater""]",
"Physalis philadelphica Lam.","species","Plantae","alien","null","present","India","IND","Physalis philadelphica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Leucas martinicensis (Jacq.) R.Br.","species","Plantae","alien","null","present","India","IND","Leucas martinicensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Prunus campanulata Maxim.","species","Plantae","alien","null","present","India","IND","Prunus campanulata","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Euphorbia pulcherrima Willd. ex Klotzsch","species","Plantae","alien","null","present","India","IND","Euphorbia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Duabanga grandiflora Walp.","species","Plantae","alien","null","present","India","IND","Duabanga grandiflora","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Solanum glaucophyllum Desf.","species","Plantae","alien","invasive","present","India","IND","Solanum glaucophyllum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Lotus jacobaeus L.","species","Plantae","alien","null","present","India","IND","Lotus jacobaeus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
