"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Strumigenys emmae (Emery, 1890)","species","Animalia","alien","null","present","Grenada","GRD","Pyramica emmae","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Eleutherodactylus johnstonei Barbour, 1914","species","Animalia","alien","null","present","Grenada","GRD","Eleutherodactylus johnstonei","Animalia","Chordata","Amphibia","Anura","Eleutherodactylidae","[""terrestrial"",""freshwater""]",
"Urochloa mutica (Forssk.) T.Q.Nguyen","species","Plantae","alien","null","present","Grenada","GRD","Brachiaria mutica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Rattus rattus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Grenada","GRD","Rattus rattus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Cryptostegia madagascariensis Bojer","species","Plantae","alien","null","present","Grenada","GRD","Cryptostegia madagascariensis","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Ageratum conyzoides L.","species","Plantae","alien","null","present","Grenada","GRD","Ageratum conyzoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cardiocondyla obscurior Wheeler, 1929","species","Animalia","alien","null","present","Grenada","GRD","Cardiocondyla obscurior","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Monomorium floricola (Jerdon, 1851)","species","Animalia","alien","null","present","Grenada","GRD","Monomorium floricola","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Cinnamomum verum J.Presl","species","Plantae","alien","null","present","Grenada","GRD","Cinnamomum verum","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","[""terrestrial""]",
"Gliricidia sepium (Jacq.) Walp.","species","Plantae","alien","null","present","Grenada","GRD","Gliricidia sepium","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Jatropha gossypiifolia L.","species","Plantae","alien","null","present","Grenada","GRD","Jatropha gossypiifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Miconia calvescens DC.","species","Plantae","alien","null","present","Grenada","GRD","Miconia calvescens","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","[""terrestrial""]",
"Pinus caribaea Morelet","species","Plantae","alien","null","present","Grenada","GRD","Pinus caribaea","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]",
"Osteopilus septentrionalis (Duméril & Bibron, 1841)","species","Animalia","alien","null","present","Grenada","GRD","Osteopilus septentrionalis","Animalia","Chordata","Amphibia","Anura","Hylidae","[""terrestrial"",""freshwater""]",
"Senna obtusifolia (L.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Grenada","GRD","Senna obtusifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Oreochromis mossambicus (Peters, 1852)","species","Animalia","alien","null","present","Grenada","GRD","Oreochromis mossambicus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]",
"Pennisetum purpureum Schumach.","species","Plantae","alien","null","present","Grenada","GRD","Cenchrus purpureus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cryptostegia grandiflora R.Br.","species","Plantae","alien","null","present","Grenada","GRD","Cryptostegia grandiflora","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Dasyprocta leporina (Linnaeus, 1758)","species","Animalia","alien","null","present","Grenada","GRD","Dasyprocta leporina","Animalia","Chordata","Mammalia","Rodentia","Dasyproctidae","[""terrestrial""]",
"Gallus gallus subsp. domesticus (Linnaeus, 1758)","species","Animalia","alien","null","present","Grenada","GRD","Gallus gallus","Animalia","Chordata","Aves","Galliformes","Phasianidae","[""terrestrial""]",
"Culex quinquefasciatus Say, 1823","species","Animalia","alien","invasive","present","Grenada","GRD","Culex quinquefasciatus","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Clerodendrum chinense (Osb.) Mabb.","species","Plantae","alien","null","present","Grenada","GRD","Clerodendrum chinense","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Triphasia trifolia P.Wilson","species","Plantae","alien","null","present","Grenada","GRD","Triphasia trifolia","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Pennisetum polystachion (L.) Schult.","species","Plantae","alien","null","present","Grenada","GRD","Cenchrus polystachios","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Justicia pectoralis Jacq.","species","Plantae","alien","null","present","Grenada","GRD","Justicia pectoralis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Samanea saman (Jacq.) Merr.","species","Plantae","alien","null","present","Grenada","GRD","Albizia saman","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Equus caballus Linnaeus, 1758","species","Animalia","alien","null","present","Grenada","GRD","Equus caballus","Animalia","Chordata","Mammalia","Perissodactyla","Equidae","[""terrestrial""]",
"Eichhornia crassipes Solms","species","Plantae","alien","null","present","Grenada","GRD","Eichhornia crassipes","Plantae","Tracheophyta","Liliopsida","Commelinales","Pontederiaceae","[""freshwater""]",
"Senna occidentalis (L.) Link","species","Plantae","alien","null","present","Grenada","GRD","Senna occidentalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Syzygium cumini (L.) Skeels","species","Plantae","alien","null","present","Grenada","GRD","Syzygium cumini","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Rhinella marina (Linnaeus, 1758)","species","Animalia","alien","null","present","Grenada","GRD","Rhinella marina","Animalia","Chordata","Amphibia","Anura","Bufonidae","[""terrestrial"",""freshwater""]",
"Crotalaria retusa L.","species","Plantae","alien","null","present","Grenada","GRD","Crotalaria retusa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Portulaca oleracea L.","species","Plantae","alien","null","present","Grenada","GRD","Portulaca oleracea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]",
"Antigonon leptopus Hook. & Arn.","species","Plantae","alien","null","present","Grenada","GRD","Antigonon leptopus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Melaleuca quinquenervia (Cav.) S.T.Blake","species","Plantae","alien","null","present","Grenada","GRD","Melaleuca quinquenervia","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Hypoponera punctatissima (Roger, 1859)","species","Animalia","alien","null","present","Grenada","GRD","Hypoponera punctatissima","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Ziziphus mauritiana Lam.","species","Plantae","alien","null","present","Grenada","GRD","Ziziphus mauritiana","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","[""terrestrial""]",
"Eleutherodactylus planirostris (Cope, 1862)","species","Animalia","alien","null","present","Grenada","GRD","Eleutherodactylus planirostris","Animalia","Chordata","Amphibia","Anura","Eleutherodactylidae","[""terrestrial"",""freshwater""]",
"Pithecellobium dulce (Roxb.) Benth.","species","Plantae","alien","null","present","Grenada","GRD","Pithecellobium dulce","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ramphastos vitellinus Lichtenstein, 1823","species","Animalia","alien","null","present","Grenada","GRD","Ramphastos vitellinus","Animalia","Chordata","Aves","Piciformes","Ramphastidae","[""terrestrial""]",
"Megathyrsus maximus (Jacq.) B.K.Simon & S.W.L.Jacobs","species","Plantae","alien","null","present","Grenada","GRD","Panicum maximum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Alpinia purpurata K.Schum.","species","Plantae","alien","null","present","Grenada","GRD","Alpinia purpurata","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]",
"Plagiolepis alluaudi Emery, 1894","species","Animalia","alien","null","present","Grenada","GRD","Plagiolepis alluaudi","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Tetramorium bicarinatum (Nylander, 1846)","species","Animalia","alien","null","present","Grenada","GRD","Tetramorium bicarinatum","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Albizia procera (Roxb.) Benth.","species","Plantae","alien","null","present","Grenada","GRD","Albizia procera","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Solanum torvum Sw.","species","Plantae","alien","null","present","Grenada","GRD","Solanum torvum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Syllophopsis sechellensis (Emery, 1894)","species","Animalia","alien","null","present","Grenada","GRD","Paratrechina madagascarensis","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Ovis aries Linnaeus, 1758","species","Animalia","alien","null","present","Grenada","GRD","Ovis aries","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]",
"Mikania micrantha Kunth","species","Plantae","alien","null","present","Grenada","GRD","Mikania micrantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Aedes aegypti (Linnaeus, 1762)","species","Animalia","alien","invasive","present","Grenada","GRD","Aedes aegypti","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Leucaena diversifolia Benth.","species","Plantae","alien","null","present","Grenada","GRD","Leucaena diversifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Gymnophthalmus underwoodi Grant, 1958","species","Animalia","alien","null","present","Grenada","GRD","Gymnophthalmus underwoodi","Animalia","Chordata","Reptilia","Squamata","Gymnophthalmidae","[""terrestrial""]",
"Adenanthera pavonina L.","species","Plantae","alien","null","present","Grenada","GRD","Adenanthera pavonina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cardiocondyla emeryi Forel, 1881","species","Animalia","alien","null","present","Grenada","GRD","Cardiocondyla emeryi","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Columba livia Gmelin, 1789","species","Animalia","alien","null","present","Grenada","GRD","Columba livia","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]",
"Cardiocondyla mauritanica Forel, 1890","species","Animalia","alien","null","present","Grenada","GRD","Cardiocondyla mauritanica","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Kalanchoe pinnata Pers.","species","Plantae","alien","null","present","Grenada","GRD","Kalanchoe pinnata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Herpestes auropunctatus (Hodgson, 1836)","species","Animalia","alien","null","present","Grenada","GRD","Herpestes javanicus","Animalia","Chordata","Mammalia","Carnivora","Herpestidae","[""terrestrial""]",
"Sus scrofa Linnaeus, 1758","species","Animalia","alien","invasive","present","Grenada","GRD","Sus scrofa","Animalia","Chordata","Mammalia","Artiodactyla","Suidae","[""terrestrial""]",
"Oreochromis niloticus (Linnaeus, 1758)","species","Animalia","alien","null","present","Grenada","GRD","Oreochromis niloticus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]",
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","null","present","Grenada","GRD","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Tabebuia heterophylla Britton","species","Plantae","alien","null","present","Grenada","GRD","Tabebuia heterophylla","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Cercopithecus mona (Schreber, 1775)","species","Animalia","alien","null","present","Grenada","GRD","Cercopithecus mona","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","[""terrestrial""]",
"Acacia farnesiana (L.) Willd.","species","Plantae","alien","null","present","Grenada","GRD","Vachellia farnesiana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Haematoxylum campechianum L.","species","Plantae","alien","null","present","Grenada","GRD","Haematoxylum campechianum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Paratrechina longicornis (Latreille, 1802)","species","Animalia","alien","null","present","Grenada","GRD","Paratrechina longicornis","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Casuarina equisetifolia L.","species","Plantae","alien","null","present","Grenada","GRD","Casuarina equisetifolia","Plantae","Tracheophyta","Magnoliopsida","Fagales","Casuarinaceae","[""terrestrial""]",
"Hydrilla verticillata F.Muell.","species","Plantae","alien","null","present","Grenada","GRD","Hydrilla verticillata","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","[""freshwater""]",
"Thunbergia grandiflora Roxb.","species","Plantae","alien","null","present","Grenada","GRD","Thunbergia grandiflora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Leonurus japonicus Houtt.","species","Plantae","alien","null","present","Grenada","GRD","Leonurus japonicus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Stachytarpheta jamaicensis (L.) Vahl","species","Plantae","alien","null","present","Grenada","GRD","Stachytarpheta jamaicensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Jatropha curcas L.","species","Plantae","alien","null","present","Grenada","GRD","Jatropha curcas","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Momordica charantia L.","species","Plantae","alien","null","present","Grenada","GRD","Momordica charantia","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Trichomyrmex destructor (Jerdon, 1851)","species","Animalia","alien","null","present","Grenada","GRD","Monomorium destructor","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Acacia nilotica Schumach. & Thonn.","species","Plantae","alien","null","present","Grenada","GRD","Acacia nilotica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Leptodactylus validus Garman, 1888","species","Animalia","alien","null","present","Grenada","GRD","Leptodactylus validus","Animalia","Chordata","Amphibia","Anura","Leptodactylidae","[""terrestrial"",""freshwater""]",
"Capra hircus Linnaeus, 1758","species","Animalia","alien","invasive","present","Grenada","GRD","Capra hircus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]",
"Pheidole indica Mayr, 1879","species","Animalia","alien","null","present","Grenada","GRD","Pheidole indica","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Cardiocondyla minutior Forel, 1899","species","Animalia","alien","null","present","Grenada","GRD","Cardiocondyla minutior","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Tribulus cistoides L.","species","Plantae","alien","null","present","Grenada","GRD","Tribulus cistoides","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Zygophyllaceae","[""terrestrial""]",
"Felis catus Linnaeus, 1758","species","Animalia","alien","invasive","present","Grenada","GRD","Felis catus","Animalia","Chordata","Mammalia","Carnivora","Felidae","[""terrestrial""]",
"Canis familiaris Linnaeus, 1758","species","Animalia","alien","invasive","present","Grenada","GRD","Canis lupus","Animalia","Chordata","Mammalia","Carnivora","Canidae","[""terrestrial""]",
"Emilia sonchifolia (L.) DC. ex Wight","species","Plantae","alien","null","present","Grenada","GRD","Emilia sonchifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Rattus norvegicus (Berkenhout, 1769)","species","Animalia","alien","invasive","present","Grenada","GRD","Rattus norvegicus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Achyranthes aspera L.","species","Plantae","alien","null","present","Grenada","GRD","Achyranthes aspera","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Nymphaea ampla Kotschy ex Casp.","species","Plantae","alien","null","present","Grenada","GRD","Nymphaea nouchali","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","[""freshwater""]",
"Didelphis marsupialis Linnaeus, 1758","species","Animalia","alien","null","present","Grenada","GRD","Didelphis marsupialis","Animalia","Chordata","Mammalia","Didelphimorphia","Didelphidae","[""terrestrial""]",
"Aleurites moluccanus Willd.","species","Plantae","alien","null","present","Grenada","GRD","Aleurites moluccanus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Poecilia reticulata Peters, 1859","species","Animalia","alien","null","present","Grenada","GRD","Poecilia reticulata","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
