"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Sphagneticola trilobata (L.C. Rich.) Pruski","species","Plantae","alien","null","present","Seychelles","SYC","Sphagneticola trilobata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Typhonodorum lindleyanum Schott","species","Plantae","alien","null","present","Seychelles","SYC","Typhonodorum lindleyanum","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
"Plectranthus prostratus Gürke","species","Plantae","alien","null","present","Seychelles","SYC","Plectranthus prostratus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Malvaviscus penduliflorus Moc. & Sesse ex DC.","species","Plantae","alien","null","present","Seychelles","SYC","Malvaviscus penduliflorus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Eucalyptus staigeriana F. Muell. ex Bailey","species","Plantae","alien","null","present","Seychelles","SYC","Eucalyptus staigeriana","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Paraderris malaccensis (Benth.) Adema","species","Plantae","alien","null","present","Seychelles","SYC","Paraderris malaccensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Saccharum officinarum L.","species","Plantae","alien","null","present","Seychelles","SYC","Saccharum officinarum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Sesbania bispinosa (Jacq.) W.Wight","species","Plantae","alien","null","present","Seychelles","SYC","Sesbania bispinosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Pentas lanceolata (Forssk.) Deflers","species","Plantae","alien","null","present","Seychelles","SYC","Pentas lanceolata","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Torenia crustacea (L.) Cham. & Schltdl.","species","Plantae","alien","null","present","Seychelles","SYC","Torenia crustacea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Linderniaceae","[""terrestrial"",""freshwater""]",
"Quisqualis indica L.","species","Plantae","alien","null","present","Seychelles","SYC","Combretum indicum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","[""terrestrial""]",
"Oldenlandia lancifolia (Schumach.) DC.","species","Plantae","alien","null","present","Seychelles","SYC","Oldenlandia lancifolia","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Asystasia nemorum (Russ. ex Wall.) Nees","species","Plantae","alien","null","present","Seychelles","SYC","Asystasia gangetica","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Lobelia chinensis Lour.","species","Plantae","alien","null","present","Seychelles","SYC","Lobelia chinensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]",
"Crotalaria verrucosa L.","species","Plantae","alien","null","present","Seychelles","SYC","Crotalaria verrucosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ipomoea batatas (L.) Lam.","species","Plantae","alien","null","present","Seychelles","SYC","Ipomoea batatas","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Thymus vulgaris L.","species","Plantae","alien","null","present","Seychelles","SYC","Thymus vulgaris","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Hibiscus physaloides Guill. & Perr.","species","Plantae","alien","null","present","Seychelles","SYC","Hibiscus physaloides","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Heliconia bihai (L.) L.","species","Plantae","alien","null","present","Seychelles","SYC","Heliconia bihai","Plantae","Tracheophyta","Liliopsida","Zingiberales","Heliconiaceae","[""terrestrial""]",
"Bidens pilosa L.","species","Plantae","alien","null","present","Seychelles","SYC","Bidens pilosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Hydnocarpus pentandrus (Buch.-Ham.) Oken","species","Plantae","alien","null","present","Seychelles","SYC","Hydnocarpus pentandrus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Achariaceae","[""terrestrial""]",
"Serinus mozambicus (P. L. Statius Müller, 1776)","species","Animalia","alien","null","present","Seychelles","SYC","Crithagra mozambica","Animalia","Chordata","Aves","Passeriformes","Fringillidae","[""terrestrial""]",
"Indigofera suffruticosa Mill.","species","Plantae","alien","null","present","Seychelles","SYC","Indigofera suffruticosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Poecilia reticulata Peters, 1859","species","Animalia","alien","invasive","present","Seychelles","SYC","Poecilia reticulata","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Anoplolepis gracilipes (Smith, 1857)","species","Animalia","alien","invasive","present","Seychelles","SYC","Anoplolepis gracilipes","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Toddalia asiatica (L.) Lam.","species","Plantae","alien","null","present","Seychelles","SYC","Toddalia asiatica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Leptographium calophylli (Wiehe) J.F. Webber, K. Jacobs & M.J. Wingf., 1999","species","Fungi","alien","null","present","Seychelles","SYC","Verticillium calophylli","Fungi","Ascomycota","Sordariomycetes","NOT ASSIGNED","Plectosphaerellaceae","[""host""]",
"Parinari curatellifolia Benth. ex Planch.","species","Plantae","alien","null","present","Seychelles","SYC","Parinari curatellifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Chrysobalanaceae","[""terrestrial""]",
"Ardisia elliptica Thunb.","species","Plantae","alien","invasive","present","Seychelles","SYC","Ardisia elliptica","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","[""terrestrial""]",
"Mimosa pudica L.","species","Plantae","alien","null","present","Seychelles","SYC","Mimosa pudica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Terminalia bellirica (Gaertn.) Roxb.","species","Plantae","alien","null","present","Seychelles","SYC","Terminalia bellirica","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","[""terrestrial""]",
"Spermacoce assurgens Spreng.","species","Plantae","alien","null","present","Seychelles","SYC","Spermacoce assurgens","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Helianthus tuberosus","species","Plantae","alien","null","present","Seychelles","SYC","Helianthus tuberosus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Mussaenda erythrophylla Schumach. & Thonn.","species","Plantae","alien","null","present","Seychelles","SYC","Mussaenda erythrophylla","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Macfadyena unguis-cati (L.) A.H. Gentry","species","Plantae","alien","invasive","present","Seychelles","SYC","Dolichandra unguis-cati","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Crinum asiaticum L.","species","Plantae","alien","null","present","Seychelles","SYC","Crinum asiaticum","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Argyreia nervosa (Burm. fil.) Bojer","species","Plantae","alien","null","present","Seychelles","SYC","Argyreia nervosa","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Lantana montevidensis (Spreng.) Briq.","species","Plantae","alien","null","present","Seychelles","SYC","Lantana montevidensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Gomphrena globosa L.","species","Plantae","alien","null","present","Seychelles","SYC","Gomphrena globosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Lysidice rhodostegia Hance","species","Plantae","alien","null","present","Seychelles","SYC","Lysidice rhodostegia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cola nitida (Vent.) Schott & Endl.","species","Plantae","alien","invasive","present","Seychelles","SYC","Cola nitida","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Coffea canephora Pierre ex A.Froehner","species","Plantae","alien","invasive","present","Seychelles","SYC","Coffea canephora","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Stachytarpheta urticifolia Sims","species","Plantae","alien","null","present","Seychelles","SYC","Stachytarpheta urticifolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Triplaris americana L.","species","Plantae","alien","invasive","present","Seychelles","SYC","Triplaris americana","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Ipomoea cairica (L.) Sweet","species","Plantae","alien","null","present","Seychelles","SYC","Ipomoea cairica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Phaseolus lunatus L.","species","Plantae","alien","null","present","Seychelles","SYC","Phaseolus lunatus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Theobroma cacao L.","species","Plantae","alien","null","present","Seychelles","SYC","Theobroma cacao","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Cycas thouarsii R.Br. ex Gaudich.","species","Plantae","alien","null","present","Seychelles","SYC","Cycas thouarsii","Plantae","Tracheophyta","Cycadopsida","Cycadales","Cycadaceae","[""terrestrial""]",
"Tropaeolum majus L.","species","Plantae","alien","null","present","Seychelles","SYC","Tropaeolum majus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Tropaeolaceae","[""terrestrial""]",
"Streptopelia picturata (Temminck, 1813)","species","Animalia","alien","null","present","Seychelles","SYC","Nesoenas picturatus","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]",
"Ardisia crenata Sims","species","Plantae","alien","invasive","present","Seychelles","SYC","Ardisia crenata","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","[""terrestrial""]",
"Nephrolepis exaltata (L.) Schott","species","Plantae","alien","null","present","Seychelles","SYC","Nephrolepis exaltata","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Nephrolepidaceae","[""terrestrial""]",
"Celosia argentea L.","species","Plantae","alien","null","present","Seychelles","SYC","Celosia argentea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Cleome viscosa L.","species","Plantae","alien","null","present","Seychelles","SYC","Corynandra viscosa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Ricinus communis L.","species","Plantae","alien","null","present","Seychelles","SYC","Ricinus communis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Pseuderanthemum carruthersii var. carruthersii","variety","Plantae","alien","null","present","Seychelles","SYC","Pseuderanthemum carruthersii","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Nymphaea caerulea Andrews","species","Plantae","alien","null","present","Seychelles","SYC","Nymphaea caerulea","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","[""freshwater""]",
"Cynometra cauliflora L.","species","Plantae","alien","null","present","Seychelles","SYC","Cynometra cauliflora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Rhynchosia viscosa (Roth) DC.","species","Plantae","alien","null","present","Seychelles","SYC","Rhynchosia viscosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Litchi chinensis Sonn.","species","Plantae","alien","null","present","Seychelles","SYC","Litchi chinensis","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]",
"Bougainvillea spectabilis Willd.","species","Plantae","alien","null","present","Seychelles","SYC","Bougainvillea spectabilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]",
"Citrullus lanatus (Thunb.) Matsumura & Nakai","species","Plantae","alien","null","present","Seychelles","SYC","Citrullus lanatus","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Leucas lavandulifolia Sm.","species","Plantae","alien","null","present","Seychelles","SYC","Leucas lavandulifolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Petunia hybrida (Hook. fil.) Vilmorin","species","Plantae","alien","null","present","Seychelles","SYC","Petunia atkinsiana","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Chrysobalanus icaco subsp. atacorensis (A.Chev.) F.White","subspecies","Plantae","alien","invasive","present","Seychelles","SYC","Chrysobalanus icaco","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Chrysobalanaceae","[""terrestrial""]",
"Adiantum rhizophorum Sw.","species","Plantae","alien","null","present","Seychelles","SYC","Adiantum rhizophorum","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","[""terrestrial""]",
"Rivina humilis L.","species","Plantae","alien","null","present","Seychelles","SYC","Rivina humilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Phytolaccaceae","[""terrestrial""]",
"Cleome gynandra L.","species","Plantae","alien","null","present","Seychelles","SYC","Cleome gynandra","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Jasminum azoricum L.","species","Plantae","alien","null","present","Seychelles","SYC","Jasminum azoricum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]",
"Neomarica northiana (Schneev.) Sprague","species","Plantae","alien","null","present","Seychelles","SYC","Neomarica northiana","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","[""terrestrial""]",
"Hibiscus rosa-sinensis L.","species","Plantae","alien","null","present","Seychelles","SYC","Hibiscus rosa-sinensis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Desmodium triflorum (L.) DC.","species","Plantae","alien","null","present","Seychelles","SYC","Desmodium triflorum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
