"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Leucaena diversifolia Benth.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Leucaena diversifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Carpobrotus edulis N.E.Br.","species","Plantae","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Carpobrotus edulis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Aizoaceae","[""terrestrial""]"
"Lantana camara L.","species","Plantae","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Tradescantia zebrina Bosse","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Tradescantia zebrina","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Felis catus Linnaeus, 1758","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Felis catus","Animalia","Chordata","Mammalia","Carnivora","Felidae","[""terrestrial""]"
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Deroceras laeve (O.F.Müller, 1774)","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Deroceras laeve","Animalia","Mollusca","Gastropoda","Stylommatophora","Agriolimacidae","[""terrestrial""]"
"Felis catus Linnaeus, 1758","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Felis catus","Animalia","Chordata","Mammalia","Carnivora","Felidae","[""terrestrial""]"
"Lantana camara L.","species","Plantae","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Melinis minutiflora P.Beauv.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Melinis minutiflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Tapinoma melanocephalum (Fabricius, 1793)","species","Animalia","alien","null","present","Cape Verde (Cabo Verde)","CPV","Tapinoma melanocephalum","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Leonurus japonicus Houtt.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Leonurus japonicus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Hemidactylus mabouia (Moreau De Jonnès, 1818)","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Hemidactylus mabouia","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","[""terrestrial""]"
"Acacia spp.","genus","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Acacia sp.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Casuarina equisetifolia L.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Casuarina equisetifolia","Plantae","Tracheophyta","Magnoliopsida","Fagales","Casuarinaceae","[""terrestrial""]"
"Numida meleagris (Linnaeus, 1758)","species","Animalia","alien","null","present","Cape Verde (Cabo Verde)","CPV","Numida meleagris","Animalia","Chordata","Aves","Galliformes","Numididae","[""terrestrial"",""freshwater""]"
"Monomorium floricola (Jerdon, 1851)","species","Animalia","alien","null","present","Cape Verde (Cabo Verde)","CPV","Monomorium floricola","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Lygodactylus Gray, 1864 sp.","genus","Animalia","alien","null","present","Cape Verde (Cabo Verde)","CPV","Lygodactylus sp.","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","[""terrestrial""]"
"Prosopis glandulosa Torr.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Prosopis glandulosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Oreochromis mossambicus (Peters, 1852)","species","Animalia","alien","null","present","Cape Verde (Cabo Verde)","CPV","Oreochromis mossambicus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]"
"Parkinsonia aculeata L.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Parkinsonia aculeata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Mus musculus Linnaeus, 1758","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Mus musculus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]"
"Psittacula krameri (Scopoli, 1769)","species","Animalia","alien","null","present","Cape Verde (Cabo Verde)","CPV","Psittacula krameri","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]"
"Trichomyrmex destructor (Jerdon, 1851)","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Trichomyrmex destructor","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Galinsoga parviflora Cav.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Furcraea foetida Haw.","species","Plantae","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Furcraea foetida","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Panicum maximum Jacq.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Panicum maximum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Pelusios Wagler, 1830 sp.","genus","Animalia","alien","null","present","Cape Verde (Cabo Verde)","CPV","Pelusios sp.","Animalia","Chordata","Reptilia","Testudines","Pelomedusidae","[""terrestrial"",""freshwater""]"
"Psammophis sibilans (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Psammophis sibilans","Animalia","Chordata","Reptilia","Squamata","Lamprophiidae","[""terrestrial""]"
"Icerya purchasi Maskell, 1879","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Icerya purchasi","Animalia","Arthropoda","Insecta","Hemiptera","Margarodidae","[""host""]"
"Mus musculus Linnaeus, 1758","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Mus musculus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]"
"Rattus norvegicus (Berkenhout, 1769)","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Rattus norvegicus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]"
"Tecoma stans (L.) Kunth","species","Plantae","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Tecoma stans","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Acacia cyclops A.Cunn. ex Don","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Acacia cyclops","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Arundo donax L.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Arundo donax","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cryptotermes brevis (Walker, 1853)","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Cryptotermes brevis","Animalia","Arthropoda","Insecta","Blattodea","Kalotermitidae","[""terrestrial""]"
"Lantana camara L.","species","Plantae","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Psidium guajava L.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Psidium guajava","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]"
"Streptopelia decaocto (Frivaldszky, 1838)","species","Animalia","alien","null","present","Cape Verde (Cabo Verde)","CPV","Streptopelia decaocto","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]"
"Mus musculus Linnaeus, 1758","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Mus musculus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]"
"Ricinus communis L.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Ricinus communis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Furcraea foetida Haw.","species","Plantae","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Furcraea foetida","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Jatropha curcas L.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Jatropha curcas","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Tubastraea coccinea Lesson, 1829-1830","species","Animalia","cryptogenic|uncertain","null","present","Cape Verde (Cabo Verde)","CPV","Tubastraea coccinea","Animalia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae","[""marine""]"
"Melia azedarach L.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Melia azedarach","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Azadirachta indica A.Juss.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Azadirachta indica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Anredera cordifolia (Ten.) Steenis","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Anredera cordifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Basellaceae","[""terrestrial""]"
"Abutilon grandifolium (Willd.) Sweet","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Abutilon grandifolium","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Acacia mearnsii De Wild.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Acacia mearnsii","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Ceratitis capitata (Wiedemann, 1824)","species","Animalia","alien","invasive","present","Cape Verde (Cabo Verde)","CPV","Ceratitis capitata","Animalia","Arthropoda","Insecta","Diptera","Tephritidae","[""terrestrial""]"
"Hypnea musciformis","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Hypnea musciformis","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","[""marine""]"
"Albizia lebbeck (L.) Benth.","species","Plantae","alien","null","present","Cape Verde (Cabo Verde)","CPV","Albizia lebbeck","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Watersipora subtorquata (d'Orbigny, 1852)","species","Animalia","cryptogenic|uncertain","null","present","Cape Verde (Cabo Verde)","CPV","Watersipora subtorquata","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Watersiporidae","[""marine""]"
