"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Emilia sonchifolia (L.) DC. ex Wight","species","Plantae","alien","null","present","Maldives","MDV","Emilia sonchifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Spodoptera litura Fabricius, 1775","species","Animalia","alien","invasive","present","Maldives","MDV","Spodoptera litura","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","[""terrestrial""]",
"Suriana maritima L.","species","Plantae","alien","null","present","Maldives","MDV","Suriana maritima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Surianaceae","[""terrestrial""]",
"Punica granatum L.","species","Plantae","alien","null","present","Maldives","MDV","Punica granatum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Phyllanthus amarus Schumach. & Thonn.","species","Plantae","alien","null","present","Maldives","MDV","Phyllanthus amarus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Dichrostachys cinerea (L.) Wight & Arn.","species","Plantae","alien","invasive","present","Maldives","MDV","Dichrostachys cinerea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Senna auriculata Roxb.","species","Plantae","alien","null","present","Maldives","MDV","Senna auriculata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Physalis minima L.","species","Plantae","alien","null","present","Maldives","MDV","Physalis lagascae","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Stachytarpheta jamaicensis (L.) Vahl","species","Plantae","alien","null","present","Maldives","MDV","Stachytarpheta jamaicensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Cordia dichotoma G.Forst.","species","Plantae","alien","null","present","Maldives","MDV","Cordia dichotoma","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Ehretiaceae","[""terrestrial""]",
"Celosia argentea var. argentea","variety","Plantae","alien","null","present","Maldives","MDV","Celosia argentea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Cacatua galerita (Latham, 1790)","species","Animalia","alien","null","present","Maldives","MDV","Cacatua galerita","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]",
"Phyllanthus urinaria L.","species","Plantae","alien","null","present","Maldives","MDV","Phyllanthus urinaria","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Passiflora edulis Sims","species","Plantae","alien","null","present","Maldives","MDV","Passiflora edulis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]",
"Cissus quadrangularis L.","species","Plantae","alien","null","present","Maldives","MDV","Cissus quadrangularis","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]",
"Oryctes rhinoceros (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Maldives","MDV","Oryctes rhinoceros","Animalia","Arthropoda","Insecta","Coleoptera","Dynastidae","[""terrestrial""]",
"Artocarpus altilis (Parkinson) Fosberg","species","Plantae","alien","null","present","Maldives","MDV","Artocarpus altilis","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Cyperus malaccensis Lam.","species","Plantae","alien","null","present","Maldives","MDV","Cyperus malaccensis","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Peltophorum pterocarpum (DC.) Backer ex K.Heyne","species","Plantae","alien","null","present","Maldives","MDV","Peltophorum pterocarpum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Crotalaria juncea L.","species","Plantae","alien","null","present","Maldives","MDV","Crotalaria juncea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Polyalthia longifolia (Sonn.) Thwaites","species","Plantae","alien","null","present","Maldives","MDV","Polyalthia longifolia","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Euphorbia thymifolia L.","species","Plantae","alien","null","present","Maldives","MDV","Euphorbia thymifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Cassia fistula L.","species","Plantae","alien","null","present","Maldives","MDV","Cassia fistula","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Areca catechu L.","species","Plantae","alien","null","present","Maldives","MDV","Areca catechu","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Plumeria rubra L.","species","Plantae","alien","null","present","Maldives","MDV","Plumeria rubra","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Pueraria phaseoloides Benth.","species","Plantae","alien","invasive","present","Maldives","MDV","Pueraria phaseoloides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cyperus dubius Rottb.","species","Plantae","alien","null","present","Maldives","MDV","Cyperus dubius","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Casuarina equisetifolia L.","species","Plantae","alien","invasive","present","Maldives","MDV","Casuarina equisetifolia","Plantae","Tracheophyta","Magnoliopsida","Fagales","Casuarinaceae","[""terrestrial""]",
"Turnera ulmifolia L.","species","Plantae","alien","null","present","Maldives","MDV","Turnera ulmifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Turneraceae","[""terrestrial""]",
"Bauhinia purpurea L.","species","Plantae","alien","null","present","Maldives","MDV","Bauhinia purpurea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cyperus rotundus L.","species","Plantae","alien","null","present","Maldives","MDV","Cyperus rotundus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Ficus benjamina L.","species","Plantae","alien","null","present","Maldives","MDV","Ficus benjamina","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Euphorbia heterophylla L.","species","Plantae","alien","invasive","present","Maldives","MDV","Euphorbia heterophylla","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Bidens pilosa L.","species","Plantae","alien","invasive","present","Maldives","MDV","Bidens pilosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Lawsonia inermis L.","species","Plantae","alien","null","present","Maldives","MDV","Lawsonia inermis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Momordica charantia L.","species","Plantae","alien","null","present","Maldives","MDV","Momordica charantia","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Epiphyllum oxypetalum Haw.","species","Plantae","alien","null","present","Maldives","MDV","Epiphyllum oxypetalum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]",
"Hedychium coronarium J.Koenig","species","Plantae","alien","null","present","Maldives","MDV","Hedychium coronarium","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]",
"Caryota urens L.","species","Plantae","alien","null","present","Maldives","MDV","Caryota urens","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Pseuderanthemum carruthersii (Seem.) Guillaumin","species","Plantae","alien","null","present","Maldives","MDV","Pseuderanthemum carruthersii","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Tridax procumbens L.","species","Plantae","alien","null","present","Maldives","MDV","Tridax procumbens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Passer domesticus (Linnaeus, 1758)","species","Animalia","alien","null","present","Maldives","MDV","Passer domesticus","Animalia","Chordata","Aves","Passeriformes","Passeridae","[""terrestrial""]",
"Carica papaya L.","species","Plantae","alien","null","present","Maldives","MDV","Carica papaya","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Caricaceae","[""terrestrial""]",
"Sambucus canadensis L.","species","Plantae","alien","null","present","Maldives","MDV","Sambucus canadensis","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","[""terrestrial""]",
"Gliricidia sepium (Jacq.) Walp.","species","Plantae","alien","null","present","Maldives","MDV","Gliricidia sepium","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Hydrocotyle verticillata Thunb.","species","Plantae","alien","null","present","Maldives","MDV","Hydrocotyle verticillata","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial"",""freshwater""]",
"Cymbopogon citratus Stapf","species","Plantae","alien","null","present","Maldives","MDV","Cymbopogon citratus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Kigelia africana (Lam.) Benth.","species","Plantae","alien","null","present","Maldives","MDV","Kigelia africana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Syzygium aqueum Alston","species","Plantae","alien","null","present","Maldives","MDV","Syzygium aqueum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Ipomoea batatas (L.) Lam.","species","Plantae","alien","null","present","Maldives","MDV","Ipomoea batatas","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Achatina fulica (Férussac, 1821)","species","Animalia","alien","invasive","present","Maldives","MDV","Lissachatina fulica","Animalia","Mollusca","Gastropoda","Stylommatophora","Achatinidae","[""terrestrial""]",
"Ficus elastica Roxb.","species","Plantae","alien","null","present","Maldives","MDV","Ficus elastica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Nymphaea nouchali Burm.f.","species","Plantae","alien","null","present","Maldives","MDV","Nymphaea nouchali","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","[""freshwater""]",
"Albizia saman (Jacq.) Merr.","species","Plantae","alien","null","present","Maldives","MDV","Albizia saman","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Pterocarpus indicus Willd.","species","Plantae","alien","null","present","Maldives","MDV","Pterocarpus indicus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Kyllinga nemoralis J.R. & G.Forst.","species","Plantae","alien","null","present","Maldives","MDV","Kyllinga nemoralis","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Benincasa hispida (Thunb.) Cogn.","species","Plantae","alien","null","present","Maldives","MDV","Benincasa pruriens","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Sesbania sericea (Willd.) Link","species","Plantae","alien","invasive","present","Maldives","MDV","Sesbania sericea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Sphagneticola calendulacea (L.) Pruski","species","Plantae","alien","null","present","Maldives","MDV","Sphagneticola calendulacea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Calotropis gigantea (L.) R.Br.","species","Plantae","alien","null","present","Maldives","MDV","Calotropis gigantea","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Artocarpus heterophyllus Lam.","species","Plantae","alien","null","present","Maldives","MDV","Artocarpus heterophyllus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Synedrella nodiflora Gaertn.","species","Plantae","alien","null","present","Maldives","MDV",,,,,,,,
"Persea americana Mill.","species","Plantae","alien","null","present","Maldives","MDV","Persea americana","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","[""terrestrial""]",
"Ficus benghalensis L.","species","Plantae","alien","null","present","Maldives","MDV","Ficus benghalensis","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Prosopis juliflora (Sw.) DC.","species","Plantae","alien","null","present","Maldives","MDV","Prosopis juliflora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Fimbristylis polytrichoides (Retz.) Vahl","species","Plantae","alien","null","present","Maldives","MDV","Fimbristylis polytrichoides","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Hibiscus rosa-sinensis L.","species","Plantae","alien","null","present","Maldives","MDV","Hibiscus rosa-sinensis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Wollastonia biflora (L.) DC.","species","Plantae","alien","invasive","present","Maldives","MDV","Wollastonia biflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Euphorbia tirucalli L.","species","Plantae","alien","null","present","Maldives","MDV","Euphorbia tirucalli","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Triphasia trifolia P.Wilson","species","Plantae","alien","invasive","present","Maldives","MDV","Triphasia trifolia","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Acacia farnesiana (L.) Willd.","species","Plantae","alien","null","present","Maldives","MDV","Vachellia farnesiana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Mirabilis jalapa L.","species","Plantae","alien","null","present","Maldives","MDV","Mirabilis jalapa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]",
"Tecoma stans (L.) Kunth","species","Plantae","alien","null","present","Maldives","MDV","Tecoma stans","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Hymenocallis littoralis Salisb.","species","Plantae","alien","null","present","Maldives","MDV","Hymenocallis littoralis","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Senna occidentalis (L.) Link","species","Plantae","alien","null","present","Maldives","MDV","Senna occidentalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Brachiaria remota Haines","species","Plantae","alien","null","present","Maldives","MDV","Brachiaria remota","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Tabebuia rosea DC.","species","Plantae","alien","null","present","Maldives","MDV","Tabebuia rosea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Bambusa vulgaris Schrad.","species","Plantae","alien","null","present","Maldives","MDV","Bambusa vulgaris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Annona reticulata L.","species","Plantae","alien","null","present","Maldives","MDV","Annona reticulata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Moringa pterygosperma Gaertn.","species","Plantae","alien","null","present","Maldives","MDV","Moringa oleifera","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Moringaceae","[""terrestrial""]",
"Ixora coccinea L.","species","Plantae","alien","null","present","Maldives","MDV","Ixora coccinea","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Sauropus androgynus (L.) Merr.","species","Plantae","alien","null","present","Maldives","MDV","Breynia androgyna","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Ricinus communis L.","species","Plantae","alien","invasive","present","Maldives","MDV","Ricinus communis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Citrullus lanatus (Thunb.) Matsumura & Nakai","species","Plantae","alien","null","present","Maldives","MDV","Citrullus lanatus","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Clitoria ternatea L.","species","Plantae","alien","null","present","Maldives","MDV","Clitoria ternatea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Russelia equisetiformis Schltdl. & Cham.","species","Plantae","alien","null","present","Maldives","MDV","Russelia equisetiformis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]",
"Tectona grandis L.f.","species","Plantae","alien","null","present","Maldives","MDV","Tectona grandis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Aerva lanata (L.) Schult.","species","Plantae","alien","null","present","Maldives","MDV","Aerva lanata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Ziziphus mauritiana Lam.","species","Plantae","alien","null","present","Maldives","MDV","Ziziphus mauritiana","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","[""terrestrial""]",
"Ipomoea aquatica Forssk.","species","Plantae","alien","null","present","Maldives","MDV","Ipomoea aquatica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial"",""freshwater""]",
"Araucaria heterophylla (Salisb.) Franco","species","Plantae","alien","null","present","Maldives","MDV","Araucaria heterophylla","Plantae","Tracheophyta","Pinopsida","Pinales","Araucariaceae","[""terrestrial""]",
"Citrus limon (L.) Burm.f.","species","Plantae","alien","null","present","Maldives","MDV","Citrus limon","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Ficus amplissima Sm.","species","Plantae","alien","null","present","Maldives","MDV","Ficus amplissima","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Samanea saman (Jacq.) Merr.","species","Plantae","alien","null","present","Maldives","MDV","Albizia saman","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Platydemus manokwari Beauchamp, 1962","species","Animalia","alien","null","present","Maldives","MDV","Platydemus manokwari","Animalia","Platyhelminthes","Rhabditophora","Seriata","Geoplanidae","[""host""]",
"Pistia stratiotes L.","species","Plantae","alien","null","present","Maldives","MDV","Pistia stratiotes","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]",
"Spermacoce hispida L.","species","Plantae","alien","null","present","Maldives","MDV","Spermacoce hispida","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Saccharum officinarum L.","species","Plantae","alien","null","present","Maldives","MDV","Saccharum officinarum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","null","present","Maldives","MDV","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cassytha filiformis L.","species","Plantae","alien","invasive","present","Maldives","MDV","Cassytha filiformis","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","[""host""]",
"Euphorbia tithymaloides L.","species","Plantae","alien","null","present","Maldives","MDV","Euphorbia tithymaloides","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Columba livia Gmelin, 1789","species","Animalia","alien","invasive","present","Maldives","MDV","Columba livia","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]",
"Vitex negundo L.","species","Plantae","alien","null","present","Maldives","MDV","Vitex negundo","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Jasminum bignoniaceum Wall. ex G.Don","species","Plantae","alien","null","present","Maldives","MDV","Chrysojasminum bignoniaceum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]",
"Pithecellobium dulce (Roxb.) Benth.","species","Plantae","alien","null","present","Maldives","MDV","Pithecellobium dulce","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Annona muricata L.","species","Plantae","alien","null","present","Maldives","MDV","Annona muricata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Psilotum nudum (L.) P.Beauv.","species","Plantae","alien","null","present","Maldives","MDV","Psilotum nudum","Plantae","Tracheophyta","Polypodiopsida","Psilotales","Psilotaceae","[""terrestrial""]",
"Phyllanthus emblica L.","species","Plantae","alien","null","present","Maldives","MDV","Phyllanthus emblica","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Alocasia macrorrhizos (L.) G.Don","species","Plantae","alien","null","present","Maldives","MDV","Alocasia macrorrhizos","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
"Syzygium cumini (L.) Skeels","species","Plantae","alien","null","present","Maldives","MDV","Syzygium cumini","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Ocimum tenuiflorum L.","species","Plantae","alien","null","present","Maldives","MDV","Ocimum tenuiflorum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Colubrina asiatica (L.) Brongn.","species","Plantae","alien","invasive","present","Maldives","MDV","Colubrina asiatica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","[""terrestrial""]",
"Psidium guajava L.","species","Plantae","alien","null","present","Maldives","MDV","Psidium guajava","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Trichosanthes cucumerina L.","species","Plantae","alien","null","present","Maldives","MDV","Trichosanthes cucumerina","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Citrus aurantium L.","species","Plantae","alien","null","present","Maldives","MDV","Citrus aurantium","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Terminalia catappa L.","species","Plantae","alien","null","present","Maldives","MDV","Terminalia catappa","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","[""terrestrial""]",
"Suncus murinus (Linnaeus, 1766)","species","Animalia","alien","null","present","Maldives","MDV","Suncus murinus","Animalia","Chordata","Mammalia","Soricomorpha","Soricidae","[""terrestrial""]",
"Fimbristylis cymosa R.Br.","species","Plantae","alien","null","present","Maldives","MDV","Fimbristylis cymosa","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Caesalpinia pulcherrima (L.) Sw.","species","Plantae","alien","null","present","Maldives","MDV","Caesalpinia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cajanus cajan (L.) Millsp.","species","Plantae","alien","null","present","Maldives","MDV","Cajanus cajan","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Artabotrys hexapetalus (L.f.) Bhandari","species","Plantae","alien","null","present","Maldives","MDV","Artabotrys hexapetalus","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Plumeria pudica Jacq.","species","Plantae","alien","null","present","Maldives","MDV","Plumeria pudica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Euproctis fraterna Moore, 1883","species","Animalia","alien","invasive","present","Maldives","MDV","Euproctis fraterna","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","[""terrestrial""]",
"Thunbergia grandiflora Roxb.","species","Plantae","alien","null","present","Maldives","MDV","Thunbergia grandiflora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","invasive","present","Maldives","MDV","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Alysicarpus monilifer (L.) DC.","species","Plantae","alien","null","present","Maldives","MDV","Alysicarpus monilifer","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Mimosa pudica L.","species","Plantae","alien","null","present","Maldives","MDV","Mimosa pudica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
