"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Brownea rosa-de-monte O.Berg","species","Plantae","cryptogenic|uncertain","null","present","Costa Rica","CRI","Brownea rosa-de-monte","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Ricinus communis L.","species","Plantae","cryptogenic|uncertain","invasive","present","Costa Rica","CRI","Ricinus communis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Pyrostegia venusta Miers","species","Plantae","alien","null","present","Costa Rica","CRI","Pyrostegia venusta","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Sambucus mexicana C.Presl","species","Plantae","alien","null","present","Costa Rica","CRI","Sambucus nigra","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","[""terrestrial""]"
"Vetiveria zizanioides (L.) Nash","species","Plantae","alien","null","present","Costa Rica","CRI","Chrysopogon zizanioides","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Hemidactylus garnotii Duméril & Bibron, 1836","species","Animalia","alien","invasive","present","Costa Rica","CRI","Hemidactylus garnotii","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","[""terrestrial""]"
"Tapinoma melanocephalum (Fabricius, 1793)","species","Animalia","alien","invasive","present","Costa Rica","CRI","Tapinoma melanocephalum","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Diaphorina citri","species","Animalia","alien","null","present","Costa Rica","CRI","Diaphorina citri","Animalia","Arthropoda","Insecta","Hemiptera","Liviidae","[""host""]"
"Sorghum halepense Pers.","species","Plantae","alien","null","present","Costa Rica","CRI","Sorghum halepense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Setaria viridis (L.) P.Beauv.","species","Plantae","alien","null","present","Costa Rica","CRI","Setaria viridis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Justicia betonica L.","species","Plantae","alien","null","present","Costa Rica","CRI","Justicia betonica","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]"
"Xylosandrus morigerus Reitter, 1913a","species","Animalia","alien","invasive","present","Costa Rica","CRI","Xylosandrus morigerus","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","[""terrestrial""]"
"Xiphophorus variatus (Meek, 1904)","species","Animalia","alien","null","present","Costa Rica","CRI","Xiphophorus variatus","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater""]"
"Urochloa arrecta (Hack.) Morrone & Zuloaga","species","Plantae","alien","null","present","Costa Rica","CRI","Brachiaria arrecta","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Clogmia albipunctata","species","Animalia","alien","null","present","Costa Rica","CRI","Clogmia albipunctata","Animalia","Arthropoda","Insecta","Diptera","Psychodidae","[""terrestrial""]"
"Eragrostis tenuifolia (A.Rich.) Hochst. ex Steud.","species","Plantae","alien","null","present","Costa Rica","CRI","Eragrostis tenuifolia","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Lepidodactylus lugubris (Duméril & Bibron, 1836)","species","Animalia","alien","null","present","Costa Rica","CRI","Lepidodactylus lugubris","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","[""terrestrial""]"
"Lolium multiflorum Lam.","species","Plantae","alien","null","present","Costa Rica","CRI","Lolium multiflorum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Diospyros blancoi A.DC.","species","Plantae","alien","null","present","Costa Rica","CRI","Diospyros discolor","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","[""terrestrial""]"
"Bothriochloa ischaemum (L.) Keng","species","Plantae","alien","null","present","Costa Rica","CRI","Bothriochloa ischaemum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Passiflora tripartita var. mollissima (Kunth) L.B.Holm-Nielsen & P.M.Jørgensen","variety","Plantae","alien","null","present","Costa Rica","CRI","Passiflora mollissima","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]"
"Bemisia tabaci (Gennadius, 1889)","species","Animalia","alien","invasive","present","Costa Rica","CRI","Bemisia tabaci","Animalia","Arthropoda","Insecta","Hemiptera","Aleyrodidae","[""host""]"
"Nymphaea lotus L.","species","Plantae","alien","invasive","present","Costa Rica","CRI","Nymphaea lotus","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","[""freshwater""]"
"Vinca major L.","species","Plantae","alien","null","present","Costa Rica","CRI","Vinca major","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Eleutherodactylus coqui","species","Animalia","alien","null","present","Costa Rica","CRI","Eleutherodactylus coqui","Animalia","Chordata","Amphibia","Anura","Eleutherodactylidae","[""terrestrial"",""freshwater""]"
"Crassocephalum crepidioides S.Moore","species","Plantae","alien","null","present","Costa Rica","CRI","Crassocephalum crepidioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Hypoestes phyllostachya Baker","species","Plantae","alien","invasive","present","Costa Rica","CRI","Hypoestes phyllostachya","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]"
"Jatropha integerrima Jacq.","species","Plantae","alien","null","present","Costa Rica","CRI","Jatropha integerrima","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Sanchezia parvibracteata Sprague & Hutch.","species","Plantae","alien","null","present","Costa Rica","CRI","Sanchezia parvibracteata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]"
"Rana catesbeiana Shaw, 1802","species","Animalia","alien","null","present","Costa Rica","CRI","Lithobates catesbeianus","Animalia","Chordata","Amphibia","Anura","Ranidae","[""terrestrial"",""freshwater""]"
"Hypoponera punctatissima","species","Animalia","alien","null","present","Costa Rica","CRI","Hypoponera punctatissima","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Leucanthemum vulgare Lam.","species","Plantae","alien","null","present","Costa Rica","CRI","Leucanthemum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Sorghum bicolor (L.) Moench","species","Plantae","alien","null","present","Costa Rica","CRI","Sorghum bicolor","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Christella dentata (Forssk.) Brownsey & Jermy","species","Plantae","alien","null","present","Costa Rica","CRI","Christella dentata","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","[""terrestrial""]"
"Juncus bufonius L.","species","Plantae","cryptogenic|uncertain","null","present","Costa Rica","CRI","Juncus bufonius","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","[""terrestrial"",""freshwater""]"
"Hypophthalmichthys molitrix (Valenciennes, 1844)","species","Animalia","alien","invasive","present","Costa Rica","CRI","Hypophthalmichthys molitrix","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Plantago lanceolata L.","species","Plantae","alien","null","present","Costa Rica","CRI","Plantago lanceolata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]"
"Xanthosoma violaceum Schott","species","Plantae","cryptogenic|uncertain","null","present","Costa Rica","CRI","Xanthosoma sagittifolium","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]"
"Durio zibethinus Murr.","species","Plantae","alien","null","present","Costa Rica","CRI","Durio zibethinus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Alocasia cucullata (Loureiro) G.Don","species","Plantae","alien","null","present","Costa Rica","CRI","Alocasia cucullata","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]"
"Averrhoa bilimbi L.","species","Plantae","alien","null","present","Costa Rica","CRI","Averrhoa bilimbi","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]"
"Aneilema umbrosum Kunth","species","Plantae","alien","null","present","Costa Rica","CRI","Aneilema umbrosum","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Sus scrofa Linnaeus, 1758","species","Animalia","alien","invasive","present","Costa Rica","CRI","Sus scrofa","Animalia","Chordata","Mammalia","Artiodactyla","Suidae","[""terrestrial""]"
"Ischaemum timorense Kunth","species","Plantae","alien","invasive","present","Costa Rica","CRI","Ischaemum timorense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Mangifera indica L.","species","Plantae","alien","null","present","Costa Rica","CRI","Mangifera indica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]"
"Gryllodes sigillatus","species","Animalia","alien","null","present","Costa Rica","CRI","Gryllodes sigillatus","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","[""terrestrial""]"
"Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.","species","Plantae","alien","null","present","Costa Rica","CRI","Hevea brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Sansevieria trifasciata hort. ex Prain","species","Plantae","alien","null","present","Costa Rica","CRI","Sansevieria trifasciata","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Scleranthus annuus L.","species","Plantae","alien","null","present","Costa Rica","CRI","Scleranthus annuus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Averrhoa carambola L.","species","Plantae","alien","null","present","Costa Rica","CRI","Averrhoa carambola","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]"
"Cosmos bipinnatus Cav.","species","Plantae","alien","null","present","Costa Rica","CRI","Cosmos bipinnatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Erigeron annuus Pers.","species","Plantae","alien","null","present","Costa Rica","CRI","Erigeron annuus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Ixora coccinea L.","species","Plantae","alien","null","present","Costa Rica","CRI","Ixora coccinea","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]"
"Contarinia sorghicola","species","Animalia","alien","null","present","Costa Rica","CRI","Contarinia sorghicola","Animalia","Arthropoda","Insecta","Diptera","Cecidomyiidae","[""terrestrial""]"
"Dichanthium aristatum (Poir.) C.E.Hubb.","species","Plantae","alien","null","present","Costa Rica","CRI","Dichanthium aristatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Scaptodrosophila latifasciaeformis","species","Animalia","alien","null","present","Costa Rica","CRI","Scaptodrosophila latifasciaeformis","Animalia","Arthropoda","Insecta","Diptera","Drosophilidae","[""terrestrial""]"
"Cupressus lusitanica Mill.","species","Plantae","alien","invasive","present","Costa Rica","CRI","Cupressus lusitanica","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","[""terrestrial""]"
"Glyceria plicata (Fr.) Fr.","species","Plantae","alien","null","present","Costa Rica","CRI","Glyceria notata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""freshwater""]"
"Bothriochloa pertusa (L.) A.Camus","species","Plantae","alien","null","present","Costa Rica","CRI","Bothriochloa pertusa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Musa acuminata Colla","species","Plantae","alien","null","present","Costa Rica","CRI","Musa acuminata","Plantae","Tracheophyta","Liliopsida","Zingiberales","Musaceae","[""terrestrial""]"
"Cucumis melo L.","species","Plantae","alien","null","present","Costa Rica","CRI","Cucumis melo","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Polypogon monspeliensis Desf.","species","Plantae","alien","null","present","Costa Rica","CRI","Polypogon monspeliensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Zingiber officinale Roscoe","species","Plantae","alien","null","present","Costa Rica","CRI","Zingiber officinale","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]"
"Melia azedarach L.","species","Plantae","alien","null","present","Costa Rica","CRI","Melia azedarach","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Emilia fosbergii Nicolson","species","Plantae","alien","null","present","Costa Rica","CRI","Emilia fosbergii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Pararhagadochir trinitatis (Saussure, 1896)","species","Animalia","alien","null","present","Costa Rica","CRI","Pararhagadochir trinitatis","Animalia","Arthropoda","Insecta","Embioptera","Scelembiidae","[""terrestrial""]"
"Cardiocondyla emeryi","species","Animalia","alien","null","present","Costa Rica","CRI","Cardiocondyla emeryi","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Setaria sphacelata Stapf & C.E.Hubb. ex M.B.Moss","species","Plantae","alien","null","present","Costa Rica","CRI","Setaria sphacelata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Oligotoma saundersii (Westwood, 1837)","species","Animalia","alien","null","present","Costa Rica","CRI","Oligotoma saundersii","Animalia","Arthropoda","Insecta","Embioptera","Oligotomidae","[""terrestrial""]"
"Eleutherodactylus johnstonei Barbour, 1914","species","Animalia","alien","null","present","Costa Rica","CRI","Eleutherodactylus johnstonei","Animalia","Chordata","Amphibia","Anura","Eleutherodactylidae","[""terrestrial"",""freshwater""]"
"Moringa oleifera Lam.","species","Plantae","alien","null","present","Costa Rica","CRI","Moringa oleifera","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Moringaceae","[""terrestrial""]"
"Kalanchoe pinnata Pers.","species","Plantae","alien","null","present","Costa Rica","CRI","Kalanchoe pinnata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Morinda citrifolia L.","species","Plantae","alien","invasive","present","Costa Rica","CRI","Morinda citrifolia","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]"
"Scyphophorus acupunctatus Gyllenhal, 1838","species","Animalia","alien","null","present","Costa Rica","CRI","Scyphophorus acupunctatus","Animalia","Arthropoda","Insecta","Coleoptera","Dryophthoridae","[""terrestrial""]"
"Briza minor L.","species","Plantae","alien","null","present","Costa Rica","CRI","Briza minor","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Casuarina equisetifolia L.","species","Plantae","alien","null","present","Costa Rica","CRI","Casuarina equisetifolia","Plantae","Tracheophyta","Magnoliopsida","Fagales","Casuarinaceae","[""terrestrial""]"
"Capra hircus Linnaeus, 1758","species","Animalia","alien","invasive","present","Costa Rica","CRI","Capra hircus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]"
"Cenchrus echinatus L.","species","Plantae","cryptogenic|uncertain","null","present","Costa Rica","CRI","Cenchrus echinatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Silene gallica L.","species","Plantae","alien","null","present","Costa Rica","CRI","Silene gallica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Gomphrena globosa L.","species","Plantae","alien","null","present","Costa Rica","CRI","Gomphrena globosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Tectona grandis L.f.","species","Plantae","alien","null","present","Costa Rica","CRI","Tectona grandis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Musa velutina H.Wendl. & Drude","species","Plantae","alien","invasive","present","Costa Rica","CRI","Musa velutina","Plantae","Tracheophyta","Liliopsida","Zingiberales","Musaceae","[""terrestrial""]"
"Agave americana L.","species","Plantae","alien","null","present","Costa Rica","CRI","Agave americana","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Setaria palmifolia (J.König) Stapf","species","Plantae","alien","null","present","Costa Rica","CRI","Setaria palmifolia","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Senna alata (L.) Roxb.","species","Plantae","cryptogenic|uncertain","null","present","Costa Rica","CRI","Senna alata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Gossypium barbadense Raf.","species","Plantae","alien","null","present","Costa Rica","CRI","Gossypium barbadense","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Muscina stabulans (Fallen, 1817)","species","Animalia","alien","null","present","Costa Rica","CRI","Muscina stabulans","Animalia","Arthropoda","Insecta","Diptera","Muscidae","[""terrestrial""]"
"Coffea arabica L.","species","Plantae","alien","invasive","present","Costa Rica","CRI","Coffea arabica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]"
"Supella longipalpa","species","Animalia","alien","null","present","Costa Rica","CRI","Supella longipalpa","Animalia","Arthropoda","Insecta","Blattodea","Ectobiidae","[""terrestrial""]"
"Brassica rapa L.","species","Plantae","alien","null","present","Costa Rica","CRI","Brassica rapa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Dichanthium annulatum Stapf","species","Plantae","alien","null","present","Costa Rica","CRI","Dichanthium annulatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Oeceoclades maculata Lindl.","species","Plantae","alien","invasive","present","Costa Rica","CRI","Oeceoclades maculata","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","[""terrestrial""]"
"Bambusa vulgaris Schrad. ex J.C.Wendl.","species","Plantae","alien","invasive","present","Costa Rica","CRI","Bambusa vulgaris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cananga odorata (Lam.) Hook.f. & Thomson","species","Plantae","alien","invasive","present","Costa Rica","CRI","Cananga odorata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]"
"Pinus caribaea Morelet","species","Plantae","alien","null","present","Costa Rica","CRI","Pinus caribaea","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Sonchus oleraceus L.","species","Plantae","alien","invasive","present","Costa Rica","CRI","Sonchus oleraceus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Euoniticellus intermedius (Reiche, 1848)","species","Animalia","alien","null","present","Costa Rica","CRI","Euoniticellus intermedius","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","[""terrestrial""]"
"Matricaria chamomilla L.","species","Plantae","alien","null","present","Costa Rica","CRI","Matricaria chamomilla","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Cobaea scandens Cav.","species","Plantae","alien","null","present","Costa Rica","CRI","Cobaea scandens","Plantae","Tracheophyta","Magnoliopsida","Ericales","Polemoniaceae","[""terrestrial""]"
"Megaselia scalaris","species","Animalia","alien","null","present","Costa Rica","CRI","Megaselia scalaris","Animalia","Arthropoda","Insecta","Diptera","Phoridae","[""terrestrial""]"
"Procambarus clarkii (Girard, 1852)","species","Animalia","alien","null","present","Costa Rica","CRI","Procambarus clarkii","Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae","[""freshwater"",""brackish""]"
"Eragrostis amabilis (L.) Wight & Arn.","species","Plantae","alien","null","present","Costa Rica","CRI","Eragrostis amabilis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Pheidole moerens Wheeler, 1908","species","Animalia","alien","invasive","present","Costa Rica","CRI","Pheidole moerens","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Citrus aurantiifolia (Christm.) Swingle","species","Plantae","alien","null","present","Costa Rica","CRI","Citrus aurantiifolia","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]"
"Paspalum dilatatum Poir.","species","Plantae","alien","null","present","Costa Rica","CRI","Paspalum dilatatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Polygonum aviculare L.","species","Plantae","alien","null","present","Costa Rica","CRI","Polygonum aviculare","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Leucanthemum maximum DC.","species","Plantae","alien","null","present","Costa Rica","CRI","Leucanthemum maximum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Pomacea zeteki Morrison","species","Animalia","cryptogenic|uncertain","null","present","Costa Rica","CRI","Pomacea zeteki","Animalia","Mollusca","Gastropoda","Architaenioglossa","Ampullariidae","[""freshwater""]"
"Leonotis nepetifolia (L.) R.Br.","species","Plantae","alien","null","present","Costa Rica","CRI","Leonotis nepetifolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Sicana odorifera Naudin","species","Plantae","alien","null","present","Costa Rica","CRI","Sicana odorifera","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Juncus tenuis Willd.","species","Plantae","cryptogenic|uncertain","null","present","Costa Rica","CRI","Juncus tenuis","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","[""terrestrial"",""freshwater""]"
