"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Syringa oblata Lindl.","species","Plantae","alien","null","present","Armenia","ARM","Syringa oblata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]"
"Crataegus rhipidophylla Gand.","species","Plantae","alien","null","present","Armenia","ARM","Crataegus rhipidophylla","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Abies numidica de Lannoy ex Carrière","species","Plantae","alien","null","present","Armenia","ARM","Abies numidica","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Vitis mustangensis Buckley","species","Plantae","alien","null","present","Armenia","ARM","Vitis mustangensis","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Ampelopsis megalophylla Diels & Gilg","species","Plantae","alien","null","present","Armenia","ARM","Ampelopsis megalophylla","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Philadelphus coronarius L.","species","Plantae","alien","null","present","Armenia","ARM","Philadelphus coronarius","Plantae","Tracheophyta","Magnoliopsida","Cornales","Hydrangeaceae","[""terrestrial""]"
"Ecballium elaterium A.Rich.","species","Plantae","alien","null","present","Armenia","ARM","Ecballium elaterium","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Quercus robur L.","species","Plantae","alien","null","present","Armenia","ARM","Quercus robur","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","[""terrestrial""]"
"Oenothera grandiflora L'Hér.","species","Plantae","alien","null","present","Armenia","ARM","Oenothera grandiflora","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]"
"Pelargonium odoratissimum (L.) L'Her.","species","Plantae","alien","null","present","Armenia","ARM","Pelargonium odoratissimum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","[""terrestrial""]"
"Actinidia chinensis Planch.","species","Plantae","alien","null","present","Armenia","ARM","Actinidia chinensis","Plantae","Tracheophyta","Magnoliopsida","Ericales","Actinidiaceae","[""terrestrial""]"
"Malus floribunda Sieb. ex Van Houtte","species","Plantae","alien","null","present","Armenia","ARM","Malus sieboldii","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Picea obovata Ledeb.","species","Plantae","alien","null","present","Armenia","ARM","Picea obovata","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Myosotis alpina Haller","species","Plantae","alien","null","present","Armenia","ARM","Myosotis alpina","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","[""terrestrial""]"
"Malva moschata L.","species","Plantae","alien","null","present","Armenia","ARM","Malva moschata","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Juglans mandshurica Maxim.","species","Plantae","alien","null","present","Armenia","ARM","Juglans mandshurica","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","[""terrestrial""]"
"Salix babylonica L.","species","Plantae","alien","null","present","Armenia","ARM","Salix babylonica","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","[""terrestrial""]"
"Diospyros kaki L.f.","species","Plantae","alien","null","present","Armenia","ARM","Diospyros kaki","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","[""terrestrial""]"
"Wisteria frutescens (L.) Poir.","species","Plantae","alien","null","present","Armenia","ARM","Wisteria frutescens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Larix decidua Mill.","species","Plantae","alien","null","present","Armenia","ARM","Larix decidua","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Physocarpus capitatus Kuntze","species","Plantae","alien","null","present","Armenia","ARM","Physocarpus capitatus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Aira elegantissima Schur","species","Plantae","alien","null","present","Armenia","ARM","Aira elegans","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Grindelia squarrosa (Pursh) Dunal","species","Plantae","alien","null","present","Armenia","ARM","Grindelia squarrosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Paeonia suffruticosa Andrews","species","Plantae","alien","null","present","Armenia","ARM","Paeonia suffruticosa","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Paeoniaceae","[""terrestrial""]"
"Robinia viscosa Vent.","species","Plantae","alien","null","present","Armenia","ARM","Robinia viscosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Sorbaria sorbifolia (L.) A.Braun","species","Plantae","alien","null","present","Armenia","ARM","Sorbaria sorbifolia","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Phellodendron amurense Rupr.","species","Plantae","alien","null","present","Armenia","ARM","Phellodendron amurense","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]"
"Quercus ilex L.","species","Plantae","alien","null","present","Armenia","ARM","Quercus ilex","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","[""terrestrial""]"
"Myocastor coypus (Molina, 1782)","species","Animalia","alien","invasive","present","Armenia","ARM","Myocastor coypus","Animalia","Chordata","Mammalia","Rodentia","Myocastoridae","[""terrestrial"",""freshwater""]"
"Lonicera dioica L.","species","Plantae","alien","null","present","Armenia","ARM","Lonicera dioica","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Celastrus orbiculatus C.P.Thunberg ex A.Murray","species","Plantae","alien","null","present","Armenia","ARM","Celastrus orbiculatus","Plantae","Tracheophyta","Magnoliopsida","Celastrales","Celastraceae","[""terrestrial""]"
"Tagetes erecta L.","species","Plantae","alien","null","present","Armenia","ARM","Tagetes erecta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Setaria viridis (L.) P.Beauv.","species","Plantae","alien","null","present","Armenia","ARM","Setaria viridis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Catalpa bignonioides Walter","species","Plantae","alien","null","present","Armenia","ARM","Catalpa bignonioides","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Lonicera japonica Thunb.","species","Plantae","alien","null","present","Armenia","ARM","Lonicera japonica","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Rhus aromatica Aiton","species","Plantae","alien","null","present","Armenia","ARM","Rhus aromatica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]"
"Berberis thunbergii DC.","species","Plantae","alien","null","present","Armenia","ARM","Berberis thunbergii","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","[""terrestrial""]"
"Syringa pekinensis Rupr.","species","Plantae","alien","null","present","Armenia","ARM","Syringa reticulata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]"
"Galeopsis tetrahit L.","species","Plantae","alien","null","present","Armenia","ARM","Galeopsis tetrahit","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Portulaca grandiflora Hook.","species","Plantae","alien","null","present","Armenia","ARM","Portulaca grandiflora","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]"
"Catalpa ovata G.Don","species","Plantae","alien","null","present","Armenia","ARM","Catalpa ovata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Psilurus incurvus Schinz & Thell.","species","Plantae","alien","null","present","Armenia","ARM","Psilurus incurvus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Callistephus chinensis Nees","species","Plantae","alien","null","present","Armenia","ARM","Callistephus chinensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Larix occidentalis Nutt.","species","Plantae","alien","null","present","Armenia","ARM","Larix occidentalis","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Cynoglossum creticum Mill.","species","Plantae","alien","null","present","Armenia","ARM","Cynoglossum creticum","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","[""terrestrial""]"
"Celosia pyramidalis Burm.fil.","species","Plantae","alien","null","present","Armenia","ARM","Celosia cristata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Carassius auratus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Armenia","ARM","Carassius auratus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Prunus lusitanica L.","species","Plantae","alien","null","present","Armenia","ARM","Prunus lusitanica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Populus bolleana Mast.","species","Plantae","alien","null","present","Armenia","ARM","Populus alba","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","[""terrestrial""]"
"Yucca gloriosa L.","species","Plantae","alien","null","present","Armenia","ARM","Yucca gloriosa","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Weigela coraeensis Thunb.","species","Plantae","alien","null","present","Armenia","ARM","Weigela coraeensis","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Syringa villosa Vahl","species","Plantae","alien","null","present","Armenia","ARM","Syringa villosa","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]"
"Legousia falcata (Ten.) Fritsch ex Janch.","species","Plantae","alien","null","present","Armenia","ARM","Legousia falcata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]"
"Duchesnea indica (Andr.) Focke","species","Plantae","alien","null","present","Armenia","ARM","Potentilla indica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Juglans nigra L.","species","Plantae","alien","null","present","Armenia","ARM","Juglans nigra","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","[""terrestrial""]"
"Spiraea trilobata L.","species","Plantae","alien","null","present","Armenia","ARM","Spiraea trilobata","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Cryptomeria japonica D.Don","species","Plantae","alien","null","present","Armenia","ARM","Cryptomeria japonica","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","[""terrestrial""]"
"Fraxinus sogdiana Bunge","species","Plantae","alien","null","present","Armenia","ARM","Fraxinus sogdiana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]"
"Polygonum orientale L.","species","Plantae","alien","null","present","Armenia","ARM","Persicaria orientalis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Quercus serrata Murray","species","Plantae","alien","null","present","Armenia","ARM","Quercus serrata","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","[""terrestrial""]"
"Sorbus sibirica Hedl.","species","Plantae","alien","null","present","Armenia","ARM","Sorbus aucuparia","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Syringa henryi C.K.Schneid.","species","Plantae","alien","null","present","Armenia","ARM","Syringa henryi","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]"
"Clematis alpina (L.) Mill.","species","Plantae","alien","null","present","Armenia","ARM","Clematis alpina","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Zinnia violacea Cav.","species","Plantae","alien","null","present","Armenia","ARM","Zinnia elegans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Vinca minor L.","species","Plantae","alien","null","present","Armenia","ARM","Vinca minor","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Pelargonium zonale L'Hér.","species","Plantae","alien","null","present","Armenia","ARM","Pelargonium zonale","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","[""terrestrial""]"
"Silybum marianum Gaertn.","species","Plantae","alien","invasive","present","Armenia","ARM","Silybum marianum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Hemerocallis fulva L.","species","Plantae","alien","null","present","Armenia","ARM","Hemerocallis fulva","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","[""terrestrial""]"
"Sambucus nigra subsp. canadensis (L.) R.Bolli","species","Plantae","alien","null","present","Armenia","ARM","Sambucus canadensis","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","[""terrestrial""]"
"Asterolinon linum-stellatum (L.) Duby","species","Plantae","alien","null","present","Armenia","ARM","Lysimachia linum-stellatum","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","[""terrestrial""]"
"Flueggea suffruticosa Baill.","species","Plantae","alien","null","present","Armenia","ARM","Flueggea suffruticosa","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]"
"Wisteria floribunda (Willd.) DC.","species","Plantae","alien","null","present","Armenia","ARM","Wisteria floribunda","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Lupinus multiflorus Desr.","species","Plantae","alien","null","present","Armenia","ARM","Lupinus multiflorus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Lonicera fragrantissima Lindl. & Paxton","species","Plantae","alien","null","present","Armenia","ARM","Lonicera fragrantissima","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Actinidia arguta Miq.","species","Plantae","alien","null","present","Armenia","ARM","Actinidia arguta","Plantae","Tracheophyta","Magnoliopsida","Ericales","Actinidiaceae","[""terrestrial""]"
"Pinus ponderosa Douglas ex P.Lawson & C.Lawson","species","Plantae","alien","null","present","Armenia","ARM","Pinus ponderosa","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Centaurea diffusa Lam.","species","Plantae","alien","invasive","present","Armenia","ARM","Centaurea diffusa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Vitis champinii Planch.","species","Plantae","alien","null","present","Armenia","ARM","Vitis champinii","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Gambusia holbrooki Girard, 1859","species","Animalia","alien","null","present","Armenia","ARM","Gambusia holbrooki","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]"
"Malus pumila Mill.","species","Plantae","alien","null","present","Armenia","ARM","Malus pumila","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Echeveria leucotricha J.A.Purpus","species","Plantae","alien","null","present","Armenia","ARM","Echeveria pulvinata","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]"
"Picea abies (L.) H.Karst.","species","Plantae","alien","null","present","Armenia","ARM","Picea abies","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Poncirus trifoliata (L.) Raf.","species","Plantae","alien","null","present","Armenia","ARM","Citrus trifoliata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]"
"Pseudorasbora parva (Temminck & Schlegel, 1846)","species","Animalia","alien","null","present","Armenia","ARM","Pseudorasbora parva","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Actinidia kolomikta Maxim.","species","Plantae","alien","null","present","Armenia","ARM","Actinidia kolomikta","Plantae","Tracheophyta","Magnoliopsida","Ericales","Actinidiaceae","[""terrestrial""]"
"Lobularia maritima (L.) Desv.","species","Plantae","alien","null","present","Armenia","ARM","Lobularia maritima","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Tropaeolum majus L.","species","Plantae","alien","null","present","Armenia","ARM","Tropaeolum majus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Tropaeolaceae","[""terrestrial""]"
"Gleditsia triacanthos L.","species","Plantae","alien","null","present","Armenia","ARM","Gleditsia triacanthos","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Parthenocissus tricuspidata Planch.","species","Plantae","alien","null","present","Armenia","ARM","Parthenocissus tricuspidata","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Vitis vulpina L.","species","Plantae","alien","null","present","Armenia","ARM","Vitis vulpina","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Campsis grandiflora K.Schum.","species","Plantae","alien","null","present","Armenia","ARM","Campsis grandiflora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Maclura pomifera (Raf.) C.K.Schneid.","species","Plantae","alien","null","present","Armenia","ARM","Maclura pomifera","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Berberis canadensis Mill.","species","Plantae","alien","null","present","Armenia","ARM","Berberis canadensis","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","[""terrestrial""]"
"Clematis montana Buch.-Ham. ex DC.","species","Plantae","alien","null","present","Armenia","ARM","Clematis montana","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Bellis perennis L.","species","Plantae","alien","null","present","Armenia","ARM","Bellis perennis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Pinus banksiana Lamb.","species","Plantae","alien","null","present","Armenia","ARM","Pinus banksiana","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Sigesbeckia orientalis L.","species","Plantae","alien","invasive","present","Armenia","ARM","Sigesbeckia orientalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Mimulus x hybridus hort. ex Wettst.","hybrid_formula","Plantae","alien","null","present","Armenia","ARM","Mimulus hybridus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Phrymaceae","[""terrestrial""]"
"Cotoneaster lucidus Schltdl.","species","Plantae","alien","null","present","Armenia","ARM","Cotoneaster lucidus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Foeniculum vulgare Mill.","species","Plantae","alien","null","present","Armenia","ARM","Foeniculum vulgare","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Colutea arborescens L.","species","Plantae","alien","null","present","Armenia","ARM","Colutea arborescens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Cotoneaster melanocarpus Lodd., G.Lodd. & W.Lodd.","species","Plantae","alien","null","present","Armenia","ARM","Cotoneaster melanocarpus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Syringa sweginzowii Koehne & Lingelsh.","species","Plantae","alien","null","present","Armenia","ARM","Syringa tomentella","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]"
"Atragene sibirica L.","species","Plantae","alien","null","present","Armenia","ARM","Clematis sibirica","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Alcea rosea L.","species","Plantae","alien","null","present","Armenia","ARM","Alcea rosea","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Gomphrena globosa L.","species","Plantae","alien","null","present","Armenia","ARM","Gomphrena globosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Cornus sanguinea L.","species","Plantae","alien","null","present","Armenia","ARM","Cornus sanguinea","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","[""terrestrial""]"
"Ligustrum ovalifolium Hassk.","species","Plantae","alien","null","present","Armenia","ARM","Ligustrum ovalifolium","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]"
"Betula platyphylla subsp. mandshurica (Regel) Kitag.","species","Plantae","alien","null","present","Armenia","ARM","Betula pendula","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","[""terrestrial""]"
"Berberis julianae C.K.Schneid.","species","Plantae","alien","null","present","Armenia","ARM","Berberis julianae","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","[""terrestrial""]"
"Prunus maackii Rupr.","species","Plantae","alien","null","present","Armenia","ARM","Prunus maackii","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Amaranthus retroflexus L.","species","Plantae","alien","invasive","present","Armenia","ARM","Amaranthus retroflexus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Berberis parvifolia Sprague","species","Plantae","alien","null","present","Armenia","ARM","Berberis wilsoniae","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","[""terrestrial""]"
"Deutzia scabra Thunb.","species","Plantae","alien","null","present","Armenia","ARM","Deutzia scabra","Plantae","Tracheophyta","Magnoliopsida","Cornales","Hydrangeaceae","[""terrestrial""]"
"Tilia dasystyla Steven","species","Plantae","alien","null","present","Armenia","ARM","Tilia dasystyla","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Pistacia vera L.","species","Plantae","alien","null","present","Armenia","ARM","Pistacia vera","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]"
"Cedrus libani A.Rich.","species","Plantae","alien","null","present","Armenia","ARM","Cedrus libani","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Cedrus atlantica (Endl.) Manetti ex Carriere","species","Plantae","alien","null","present","Armenia","ARM","Cedrus atlantica","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Spartium junceum L.","species","Plantae","alien","null","present","Armenia","ARM","Spartium junceum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Amelanchier spicata K.Koch","species","Plantae","alien","null","present","Armenia","ARM","Amelanchier spicata","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Pinus cembra L.","species","Plantae","alien","null","present","Armenia","ARM","Pinus cembra","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Juniperus excelsa M.Bieb.","species","Plantae","alien","null","present","Armenia","ARM","Juniperus excelsa","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","[""terrestrial""]"
"Ribes nigrum L.","species","Plantae","alien","null","present","Armenia","ARM","Ribes nigrum","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Grossulariaceae","[""terrestrial""]"
"Platanus acerifolia (Ait.) Willd.","species","Plantae","alien","null","present","Armenia","ARM","Platanus hybrida","Plantae","Tracheophyta","Magnoliopsida","Proteales","Platanaceae","[""terrestrial""]"
"Clematis terniflora DC.","species","Plantae","alien","null","present","Armenia","ARM","Clematis terniflora","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Elaeagnus pungens C.P.Thunb. ex A.Murray","species","Plantae","alien","null","present","Armenia","ARM","Elaeagnus pungens","Plantae","Tracheophyta","Magnoliopsida","Rosales","Elaeagnaceae","[""terrestrial""]"
"Cupressus arizonica Greene","species","Plantae","alien","null","present","Armenia","ARM","Cupressus arizonica","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","[""terrestrial""]"
"Lobelia erinus L.","species","Plantae","alien","null","present","Armenia","ARM","Lobelia erinus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]"
"Cedrus deodara (Roxb. ex Lambert) G.Don","species","Plantae","alien","null","present","Armenia","ARM","Cedrus deodara","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Abelia floribunda (Mart. & Gal.) Decne.","species","Plantae","alien","null","present","Armenia","ARM","Vesalea floribunda","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Physocarpus ribesifolius Kom. ex Nakai","species","Plantae","alien","null","present","Armenia","ARM","Physocarpus ribesifolius","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
