"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Pycnonotus cafer (Linnaeus, 1766)","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Pycnonotus cafer","Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","[""terrestrial""]",
"Kalanchoe daigremontiana Raym.-Hamet & H.Perrier","species","Plantae","alien","null","present","Marshall Islands","MHL","Kalanchoe daigremontiana","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]",
"Hippobroma longiflora (L.) G.Don","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Hippobroma longiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]",
"Gambusia holbrooki Girard, 1859","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Gambusia holbrooki","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Elaeis guineensis Jacq.","species","Plantae","alien","null","present","Marshall Islands","MHL","Elaeis guineensis","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Breynia disticha J.R.Forst. & G.Forst.","species","Plantae","alien","null","present","Marshall Islands","MHL","Breynia disticha","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Azolla pinnata R.Br.","species","Plantae","alien","null","present","Marshall Islands","MHL","Azolla pinnata","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Salviniaceae","[""freshwater""]",
"Episcia cupreata Hanst.","species","Plantae","alien","null","present","Marshall Islands","MHL","Episcia cupreata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","[""terrestrial""]",
"Cordia sebestena L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Cordia sebestena","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Ehretiaceae","[""terrestrial""]",
"Alocasia cucullata (Loureiro) G.Don","species","Plantae","alien","null","present","Marshall Islands","MHL","Alocasia cucullata","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
"Desmodium incanum DC.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Desmodium incanum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Mirabilis jalapa L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Mirabilis jalapa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]",
"Ptychosperma macarthurii (Veitch) Hook.f.","species","Plantae","alien","null","present","Marshall Islands","MHL","Ptychosperma macarthurii","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Sansevieria metallica hort. ex Gérôme & Labroy","species","Plantae","alien","null","present","Marshall Islands","MHL","Sansevieria metallica","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Sambucus mexicana","species","Plantae","alien","null","present","Marshall Islands","MHL","Sambucus mexicana","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","[""terrestrial""]",
"Paspalum conjugatum P.J.Bergius","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Paspalum conjugatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Turnera subulata Sm.","species","Plantae","alien","null","present","Marshall Islands","MHL","Turnera subulata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Turneraceae","[""terrestrial""]",
"Dieffenbachia seguine Schott","species","Plantae","alien","null","present","Marshall Islands","MHL","Dieffenbachia seguine","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Cyperus compressus L.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Cyperus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Anoplolepis gracilipes (Smith, 1857)","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Anoplolepis gracilipes","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Chlorophytum comosum (Thunb.) Jacques","species","Plantae","alien","null","present","Marshall Islands","MHL","Chlorophytum comosum","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Allamanda blanchetii A.DC.","species","Plantae","alien","null","present","Marshall Islands","MHL","Allamanda blanchetii","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Pavo cristatus Linnaeus, 1758","species","Animalia","alien","null","present","Marshall Islands","MHL","Pavo cristatus","Animalia","Chordata","Aves","Galliformes","Phasianidae","[""terrestrial""]",
"Columba livia Gmelin, 1789","species","Animalia","alien","null","present","Marshall Islands","MHL","Columba livia","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]",
"Ixora macrothyrsa (Teijsm. & Binn.) N.E.Br.","species","Plantae","alien","null","present","Marshall Islands","MHL","Ixora macrothyrsa","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Pheidole megacephala (Fabricius, 1793)","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Pheidole megacephala","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Ipomoea aquatica Forssk.","species","Plantae","alien","null","present","Marshall Islands","MHL","Ipomoea aquatica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial"",""freshwater""]",
"Spathodea campanulata P.Beauv.","species","Plantae","alien","null","present","Marshall Islands","MHL","Spathodea campanulata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Dioscorea bulbifera L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Dioscorea bulbifera","Plantae","Tracheophyta","Liliopsida","Dioscoreales","Dioscoreaceae","[""terrestrial""]",
"Caesalpinia pulcherrima (L.) Sw.","species","Plantae","alien","null","present","Marshall Islands","MHL","Caesalpinia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Mangifera indica L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Mangifera indica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Gloriosa superba L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Gloriosa superba","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","[""terrestrial""]",
"Sus scrofa Linnaeus, 1758","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Sus scrofa","Animalia","Chordata","Mammalia","Artiodactyla","Suidae","[""terrestrial""]",
"Alpinia purpurata K.Schum.","species","Plantae","alien","null","present","Marshall Islands","MHL","Alpinia purpurata","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]",
"Polyscias guilfoylei L.H.Bailey","species","Plantae","alien","null","present","Marshall Islands","MHL","Polyscias guilfoylei","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","[""terrestrial""]",
"Melastoma malabathricum L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Melastoma malabathricum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","[""terrestrial""]",
"Samanea saman (Jacq.) Merr.","species","Plantae","alien","null","present","Marshall Islands","MHL","Albizia saman","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Carludovica palmata Ruiz & Pav.","species","Plantae","alien","null","present","Marshall Islands","MHL","Carludovica palmata","Plantae","Tracheophyta","Liliopsida","Pandanales","Cyclanthaceae","[""terrestrial""]",
"Ixora coccinea L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Ixora coccinea","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Dentella serpyllifolia Wall. ex Craib","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Dentella repens","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Monomorium floricola (Jerdon, 1851)","species","Animalia","alien","null","present","Marshall Islands","MHL","Monomorium floricola","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Pseudogynoxys chenopodioides (Kunth) Cabrera","species","Plantae","alien","null","present","Marshall Islands","MHL","Pseudogynoxys chenopodioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Polyscias filicifolia L.H.Bailey","species","Plantae","alien","null","present","Marshall Islands","MHL","Polyscias filicifolia","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","[""terrestrial""]",
"Ficus elastica Roxb.","species","Plantae","alien","null","present","Marshall Islands","MHL","Ficus elastica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]",
"Hymenocallis littoralis Salisb.","species","Plantae","alien","null","present","Marshall Islands","MHL","Hymenocallis littoralis","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Ceiba pentandra (L.) Gaertn.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Ceiba pentandra","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Lobularia maritima (L.) Desv.","species","Plantae","alien","null","present","Marshall Islands","MHL","Lobularia maritima","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Senna occidentalis (L.) Link","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Senna occidentalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Euphorbia maculata L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Euphorbia maculata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Acanthaster planci (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Acanthaster planci","Animalia","Echinodermata","Asteroidea","Valvatida","Acanthasteridae","[""marine""]",
"Mimosa pudica L.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Mimosa pudica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cananga odorata (Lam.) Hook.f. & Thomson","species","Plantae","alien","null","present","Marshall Islands","MHL","Cananga odorata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Adenium coetaneum Stapf","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Adenium obesum","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Eragrostis pectinacea (Michx.) Nees","species","Plantae","alien","null","present","Marshall Islands","MHL","Eragrostis pectinacea","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Conyza bonariensis (L.) Cronq.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Erigeron bonariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Azadirachta indica A.Juss.","species","Plantae","alien","null","present","Marshall Islands","MHL","Azadirachta indica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]",
"Desmodium adscendens (Sw.) DC.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Desmodium adscendens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Hibiscus rosa-sinensis L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Hibiscus rosa-sinensis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Cryptanthus zonatus Beer","species","Plantae","alien","null","present","Marshall Islands","MHL","Cryptanthus zonatus","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","[""terrestrial""]",
"Kalanchoe fedtschenkoi Raym.-Hamet & H.Perrier","species","Plantae","alien","null","present","Marshall Islands","MHL","Kalanchoe fedtschenkoi","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]",
"Desmodium heterocarpon (L.) DC.","species","Plantae","alien","null","present","Marshall Islands","MHL","Desmodium heterocarpon","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Euphorbia lactea Haw.","species","Plantae","alien","null","present","Marshall Islands","MHL","Euphorbia lactea","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Boehmeria nivea Gaudich.","species","Plantae","alien","null","present","Marshall Islands","MHL","Boehmeria nivea","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Tapinoma melanocephalum (Fabricius, 1793)","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Tapinoma melanocephalum","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Celosia argentea L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Celosia argentea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Tribulus cistoides L.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Tribulus cistoides","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Zygophyllaceae","[""terrestrial""]",
"Lindernia antipoda Colsm.","species","Plantae","alien","null","present","Marshall Islands","MHL","Lindernia antipoda","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Linderniaceae","[""terrestrial"",""freshwater""]",
"Heliotropium procumbens Mill.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Euploca procumbens","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Heliotropiaceae","[""terrestrial""]",
"Punica granatum L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Punica granatum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Ipomoea carnea Jacq.","species","Plantae","alien","null","present","Marshall Islands","MHL","Ipomoea carnea","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Euphorbia neriifolia L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Euphorbia neriifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cynodon dactylon (L.) Pers.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Cynodon dactylon","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Scoparia dulcis L.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Scoparia dulcis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]",
"Momordica charantia L.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Momordica charantia","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Foeniculum vulgare Mill.","species","Plantae","alien","null","present","Marshall Islands","MHL","Foeniculum vulgare","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Coccinia grandis Voigt","species","Plantae","alien","null","present","Marshall Islands","MHL","Coccinia grandis","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Cuscuta campestris Yunck.","species","Plantae","alien","null","present","Marshall Islands","MHL","Cuscuta pentagona","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""host""]",
"Bougainvillea spectabilis Willd.","species","Plantae","alien","null","present","Marshall Islands","MHL","Bougainvillea spectabilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]",
"Agapanthus praecox Willd.","species","Plantae","alien","null","present","Marshall Islands","MHL","Agapanthus praecox","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Brassica napus L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Brassica napus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Rattus exulans (Peale, 1848)","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Rattus exulans","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Solanum americanum Mill.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Solanum americanum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Blechum brownei A.L.Juss.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Ruellia blechum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Nerium indicum Mill.","species","Plantae","alien","null","present","Marshall Islands","MHL","Nerium indicum","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Paspalum fimbriatum Kunth","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Paspalum fimbriatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Thevetia peruviana Merr.","species","Plantae","alien","null","present","Marshall Islands","MHL","Thevetia peruviana","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Digitaria setigera Roth","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Digitaria setigera","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Pinus thunbergiana Franco","species","Plantae","alien","null","present","Marshall Islands","MHL","Pinus thunbergii","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]",
"Cestrum nocturnum L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Cestrum nocturnum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Petroselinum crispum (Mill.) A.W.Hill","species","Plantae","alien","null","present","Marshall Islands","MHL","Petroselinum crispum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Portulaca oleracea L.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Portulaca oleracea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]",
"Mus musculus Linnaeus, 1758","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Mus musculus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Boiga irregularis (Bechstein, 1802)","species","Animalia","alien","null","present","Marshall Islands","MHL","Boiga irregularis","Animalia","Chordata","Reptilia","Squamata","Colubridae","[""terrestrial""]",
"Raphanus sativus L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Raphanus sativus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Jasminum sambac (L.) Aiton","species","Plantae","alien","null","present","Marshall Islands","MHL","Jasminum sambac","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]",
"Physalis angulata L.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Physalis angulata","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Schefflera arboricola (Hayata) Merr.","species","Plantae","alien","null","present","Marshall Islands","MHL","Schefflera arboricola","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","[""terrestrial""]",
"Bambusa blumeana","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Bambusa blumeana","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Senna surattensis (Burm.f.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Marshall Islands","MHL","Senna surattensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Euphorbia heterophylla L.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Euphorbia heterophylla","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Macadamia integrifolia Maiden & Betche","species","Plantae","alien","null","present","Marshall Islands","MHL","Macadamia integrifolia","Plantae","Tracheophyta","Magnoliopsida","Proteales","Proteaceae","[""terrestrial""]",
"Echinochloa crus-galli (L.) P.Beauv.","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Echinochloa crus-galli","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Helianthus annuus L.","species","Plantae","alien","null","present","Marshall Islands","MHL","Helianthus annuus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Eragrostis scabriflora Swallen","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Eragrostis scabriflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Brassica juncea (L.) Czern.","species","Plantae","alien","null","present","Marshall Islands","MHL","Brassica juncea","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Rattus norvegicus (Berkenhout, 1769)","species","Animalia","alien","invasive","present","Marshall Islands","MHL","Rattus norvegicus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Caryota mitis Lour.","species","Plantae","alien","null","present","Marshall Islands","MHL","Caryota mitis","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Myroxylon balsamum Harms","species","Plantae","alien","null","present","Marshall Islands","MHL","Myroxylon balsamum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Alocasia macrorrhizos (L.) G.Don","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Alocasia macrorrhizos","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
"Buchnera floridana Pennell","species","Plantae","alien","invasive","present","Marshall Islands","MHL","Buchnera floridana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","[""terrestrial""]",
"Pritchardia pacifica Seem. & H.Wendl.","species","Plantae","alien","null","present","Marshall Islands","MHL","Pritchardia pacifica","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Philodendron scandens Schott","species","Plantae","alien","null","present","Marshall Islands","MHL","Philodendron scandens","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Chamaerops excelsa","species","Plantae","alien","null","present","Marshall Islands","MHL","Chamaerops excelsa","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Callisia fragrans (Lindl.) Woodson","species","Plantae","alien","null","present","Marshall Islands","MHL","Callisia fragrans","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
