"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Caesalpinia bonduc (L.) Roxb.","species","Plantae","alien","invasive","present","Zambia","ZMB","Caesalpinia bonduc","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross","species","Plantae","alien","invasive","present","Zambia","ZMB","Persicaria capitata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Cherax quadricarinatus (von Martins, 1868)","species","Animalia","alien","invasive","present","Zambia","ZMB","Cherax quadricarinatus","Animalia","Arthropoda","Malacostraca","Decapoda","Parastacidae","[""freshwater""]"
"Eclipta prostrata (L.) L.","species","Plantae","alien","null","present","Zambia","ZMB","Eclipta alba","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Myriophyllum spicatum L.","species","Plantae","alien","null","present","Zambia","ZMB","Myriophyllum spicatum","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Haloragaceae","[""freshwater""]"
"Desmodium intortum Urb.","species","Plantae","alien","invasive","present","Zambia","ZMB","Desmodium intortum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Opuntia cochenillifera (L.) Mill.","species","Plantae","alien","null","present","Zambia","ZMB","Nopalea cochenillifera","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Ricinus communis L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Ricinus communis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Trogoderma granarium Everts, 1898","species","Animalia","alien","null","present","Zambia","ZMB","Trogoderma granarium","Animalia","Arthropoda","Insecta","Coleoptera","Dermestidae","[""terrestrial""]"
"Cestrum elegans (Brongn. ex Neumann) Schltdl.","species","Plantae","alien","null","present","Zambia","ZMB","Cestrum elegans","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Bauhinia purpurea L.","species","Plantae","alien","null","present","Zambia","ZMB","Bauhinia purpurea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Erigeron karvinskianus DC.","species","Plantae","alien","invasive","present","Zambia","ZMB","Erigeron karvinskianus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Cajanus cajan (L.) Millsp.","species","Plantae","alien","null","present","Zambia","ZMB","Cajanus cajan","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Opuntia stricta (Haw.) Haw.","species","Plantae","alien","invasive","present","Zambia","ZMB","Opuntia stricta","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Datura metel L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Datura metel","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Dovyalis caffra Warb.","species","Plantae","alien","null","present","Zambia","ZMB","Dovyalis caffra","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","[""terrestrial""]"
"Cryptostegia grandiflora R.Br.","species","Plantae","alien","null","present","Zambia","ZMB","Cryptostegia grandiflora","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Physalis philadelphica Lam.","species","Plantae","alien","null","present","Zambia","ZMB","Physalis philadelphica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Sphagneticola trilobata (L.) Pruski","species","Plantae","alien","invasive","present","Zambia","ZMB","Sphagneticola trilobata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Tradescantia zebrina Bosse","species","Plantae","alien","invasive","present","Zambia","ZMB","Tradescantia zebrina","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Conyza sumatrensis (S.F.Blake) Pruski & G.Sancho","species","Plantae","alien","null","present","Zambia","ZMB","Conyza sumatrensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Acanthocereus tetragonus (L.) Hummelinck","species","Plantae","alien","null","present","Zambia","ZMB","Cereus fernambucensis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Cotoneaster pannosus Franch.","species","Plantae","alien","null","present","Zambia","ZMB","Cotoneaster pannosus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Lepidium bonariense L.","species","Plantae","alien","null","present","Zambia","ZMB","Lepidium bonariense","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Austrocylindropuntia subulata (Engelm.) Backeb.","species","Plantae","alien","null","present","Zambia","ZMB","Austrocylindropuntia subulata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Senna septemtrionalis (Viv.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Zambia","ZMB","Senna septemtrionalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Myriophyllum aquaticum Verdc.","species","Plantae","alien","invasive","present","Zambia","ZMB","Myriophyllum aquaticum","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Haloragaceae","[""freshwater""]"
"Calliandra houstoniana var. calothyrsus (Meisn.) Barneby","variety","Plantae","alien","null","present","Zambia","ZMB","Calliandra houstoniana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Dichanthium aristatum (Poir.) C.E.Hubb.","species","Plantae","alien","null","present","Zambia","ZMB","Dichanthium aristatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Callisia repens L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Callisia repens","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Spathodea campanulata P.Beauv.","species","Plantae","alien","null","present","Zambia","ZMB","Spathodea campanulata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Thunbergia grandiflora Roxb.","species","Plantae","alien","null","present","Zambia","ZMB","Thunbergia grandiflora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]"
"Heliotropium indicum L.","species","Plantae","cryptogenic|uncertain","null","present","Zambia","ZMB","Heliotropium indicum","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Heliotropiaceae","[""terrestrial""]"
"Dolichandra unguis-cati (L.) L.G.Lohmann","species","Plantae","alien","invasive","present","Zambia","ZMB","Dolichandra unguis-cati","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Eucalyptus camaldulensis Dehnh.","species","Plantae","alien","invasive","present","Zambia","ZMB","Eucalyptus camaldulensis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]"
"Mimosa pudica L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Mimosa pudica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Tradescantia spathacea Sw.","species","Plantae","alien","null","present","Zambia","ZMB","Tradescantia spathacea","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Agave angustifolia Haw.","species","Plantae","alien","invasive","present","Zambia","ZMB","Agave angustifolia","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Canna tuerckheimii Kraenzl.","species","Plantae","alien","invasive","present","Zambia","ZMB","Canna tuerckheimii","Plantae","Tracheophyta","Liliopsida","Zingiberales","Cannaceae","[""terrestrial""]"
"Duranta erecta L.","species","Plantae","alien","null","present","Zambia","ZMB","Duranta erecta","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Argemone ochroleuca Sweet","species","Plantae","alien","invasive","present","Zambia","ZMB","Argemone ochroleuca","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]"
"Paspalum dilatatum Poir.","species","Plantae","alien","null","present","Zambia","ZMB","Paspalum dilatatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Tecoma capensis Lindl.","species","Plantae","cryptogenic|uncertain","null","present","Zambia","ZMB","Tecoma capensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Melia azedarach L.","species","Plantae","alien","null","present","Zambia","ZMB","Melia azedarach","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Azolla filiculoides Lam.","species","Plantae","alien","invasive","present","Zambia","ZMB","Azolla filiculoides","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Salviniaceae","[""freshwater""]"
"Jatropha gossypiifolia L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Jatropha gossypiifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Prosopis juliflora (Sw.) DC.","species","Plantae","alien","invasive","present","Zambia","ZMB","Prosopis juliflora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Pteridium aquilinum","species","Plantae","alien","invasive","present","Zambia","ZMB","Pteridium aquilinum","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dennstaedtiaceae","[""terrestrial""]"
"Luffa aegyptiaca Mill.","species","Plantae","alien","invasive","present","Zambia","ZMB","Luffa aegyptiaca","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Cosmos bipinnatus Cav.","species","Plantae","alien","invasive","present","Zambia","ZMB","Cosmos bipinnatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Richardia scabra L.","species","Plantae","alien","null","present","Zambia","ZMB","Richardia scabra","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]"
"Limnobium laevigatum (Willd.) Heine","species","Plantae","alien","null","present","Zambia","ZMB","Limnobium laevigatum","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","[""freshwater""]"
"Lepomis cyanellus Rafinesque, 1819","species","Animalia","alien","null","present","Zambia","ZMB","Lepomis cyanellus","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","[""freshwater""]"
"Solanum lycopersicum L.","species","Plantae","alien","null","present","Zambia","ZMB","Solanum lycopersicum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Rubus niveus Thunb.","species","Plantae","alien","invasive","present","Zambia","ZMB","Rubus niveus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Astatoreochromis alluaudi Pellegrin, 1904","species","Animalia","alien","null","present","Zambia","ZMB","Astatoreochromis alluaudi","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]"
"Oreochromis spilurus (Günther, 1894)","species","Animalia","alien","null","present","Zambia","ZMB","Oreochromis spilurus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]"
"Canna indica L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Canna indica","Plantae","Tracheophyta","Liliopsida","Zingiberales","Cannaceae","[""terrestrial""]"
"Grevillea robusta A.Cunn. ex R.Br.","species","Plantae","alien","null","present","Zambia","ZMB","Grevillea robusta","Plantae","Tracheophyta","Magnoliopsida","Proteales","Proteaceae","[""terrestrial""]"
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","invasive","present","Zambia","ZMB","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Antigonon leptopus Hook. & Arn.","species","Plantae","alien","invasive","present","Zambia","ZMB","Antigonon leptopus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Ipomoea indica (Burm.) Merr.","species","Plantae","alien","null","present","Zambia","ZMB","Ipomoea indica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Limnothrissa miodon (Boulenger, 1906)","species","Animalia","alien","null","present","Zambia","ZMB","Limnothrissa miodon","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","[""freshwater""]"
"Opuntia monacantha Haw.","species","Plantae","alien","invasive","present","Zambia","ZMB","Opuntia monacantha","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Myocastor coypus (Molina, 1782)","species","Animalia","alien","invasive","present","Zambia","ZMB","Myocastor coypus","Animalia","Chordata","Mammalia","Rodentia","Myocastoridae","[""terrestrial"",""freshwater""]"
"Persicaria lapathifolia (L.) Delarbre","species","Plantae","alien","null","present","Zambia","ZMB","Persicaria lapathifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Poecilia reticulata Peters, 1859","species","Animalia","alien","null","present","Zambia","ZMB","Poecilia reticulata","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]"
"Alternanthera caracasana Kunth","species","Plantae","alien","null","present","Zambia","ZMB","Alternanthera caracasana","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Euphorbia tirucalli L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Euphorbia tirucalli","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Calotropis procera (Aiton) W.T.Aiton","species","Plantae","alien","invasive","present","Zambia","ZMB","Calotropis procera","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Hypophthalmichthys molitrix (Valenciennes, 1844)","species","Animalia","alien","null","present","Zambia","ZMB","Hypophthalmichthys molitrix","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Kalanchoe beharensis Drake","species","Plantae","alien","null","present","Zambia","ZMB","Kalanchoe beharensis","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]"
"Tephrosia vogelii Hook.f.","species","Plantae","alien","null","present","Zambia","ZMB","Tephrosia vogelii","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Moringa oleifera Lam.","species","Plantae","alien","null","present","Zambia","ZMB","Moringa oleifera","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Moringaceae","[""terrestrial""]"
"Salvia coccinea Buc'hoz ex Etl.","species","Plantae","alien","invasive","present","Zambia","ZMB","Salvia coccinea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Waltheria indica L.","species","Plantae","cryptogenic|uncertain","null","present","Zambia","ZMB","Waltheria indica","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Bagrus meridionalis Günther, 1894","species","Animalia","alien","null","present","Zambia","ZMB","Bagrus meridionalis","Animalia","Chordata","Actinopterygii","Siluriformes","Bagridae","[""freshwater""]"
"Cuscuta campestris Yunck.","species","Plantae","alien","null","present","Zambia","ZMB","Cuscuta pentagona","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""host""]"
"Canna generalis L.H.Bailey","species","Plantae","alien","invasive","present","Zambia","ZMB","Canna generalis","Plantae","Tracheophyta","Liliopsida","Zingiberales","Cannaceae","[""terrestrial""]"
"Callisia fragrans (Lindl.) Woodson","species","Plantae","alien","invasive","present","Zambia","ZMB","Callisia fragrans","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Abutilon pictum (Gillies ex Hook.) Walp.","species","Plantae","alien","invasive","present","Zambia","ZMB","Callianthe picta","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Lepomis macrochirus Rafinesque, 1819","species","Animalia","alien","null","present","Zambia","ZMB","Lepomis macrochirus","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","[""freshwater""]"
"Verbena bonariensis L.","species","Plantae","alien","null","present","Zambia","ZMB","Verbena bonariensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Mimosa pigra L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Mimosa pigra","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Portulaca oleracea L.","species","Plantae","alien","null","present","Zambia","ZMB","Portulaca oleracea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]"
"Agave attenuata Salm-Dyck","species","Plantae","alien","null","present","Zambia","ZMB","Agave attenuata","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Senna spectabilis (DC.) H.S.Irwin & Barneby","species","Plantae","alien","invasive","present","Zambia","ZMB","Senna spectabilis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Mirabilis jalapa L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Mirabilis jalapa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]"
"Verbena litoralis Kunth","species","Plantae","alien","null","present","Zambia","ZMB","Verbena litoralis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Opuntia engelmannii Salm-Dyck ex Engelm.","species","Plantae","alien","null","present","Zambia","ZMB","Opuntia engelmannii","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Opuntia ficus-indica Mill.","species","Plantae","alien","invasive","present","Zambia","ZMB","Opuntia ficus-indica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Ambrosia crithmifolia DC.","species","Plantae","alien","null","present","Zambia","ZMB","Ambrosia hispida","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Hedychium flavescens Carey ex Rosc.","species","Plantae","alien","invasive","present","Zambia","ZMB","Hedychium flavescens","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]"
"Cedrela odorata L.","species","Plantae","alien","invasive","present","Zambia","ZMB","Cedrela odorata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Pereskia aculeata Mill.","species","Plantae","alien","invasive","present","Zambia","ZMB","Pereskia aculeata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Serranochromis robustus (Günther, 1864)","species","Animalia","alien","null","present","Zambia","ZMB","Serranochromis robustus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]"
"Tithonia rotundifolia S.F.Blake","species","Plantae","alien","invasive","present","Zambia","ZMB","Tithonia rotundifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Desmodium uncinatum (Jacq.) DC.","species","Plantae","alien","invasive","present","Zambia","ZMB","Desmodium uncinatum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Euphorbia hirta L.","species","Plantae","alien","null","present","Zambia","ZMB","Euphorbia hirta","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Delonix regia (Bojer) Raf.","species","Plantae","alien","invasive","present","Zambia","ZMB","Delonix regia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Cyprinus carpio Linnaeus, 1758","species","Animalia","alien","null","present","Zambia","ZMB","Cyprinus carpio","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Capsicum frutescens L.","species","Plantae","alien","null","present","Zambia","ZMB","Capsicum frutescens","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Solanum mauritianum Scop.","species","Plantae","alien","null","present","Zambia","ZMB","Solanum mauritianum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Harrisia bonplandii (J.Parm. & Pfeiff.) Britton & Rose","species","Plantae","alien","null","present","Zambia","ZMB","Harrisia pomanensis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
