"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Rhizogeton nudus Broch, 1910","species","Animalia","alien","null","present","Argentina","ARG","Rhizogeton nudus","Animalia","Cnidaria","Hydrozoa","Anthoathecata","Oceaniidae","[""marine""]"
"Centaurea iberica Trevir. ex Spreng.","species","Plantae","alien","null","present","Argentina","ARG","Centaurea iberica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Trifolium hybridum L.","species","Plantae","alien","invasive","present","Argentina","ARG","Trifolium hybridum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Hydroides dianthus (Verrill, 1873)","species","Animalia","alien","null","present","Argentina","ARG","Hydroides dianthus","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","[""marine""]"
"Juncus bufonius L.","species","Plantae","alien","invasive","present","Argentina","ARG","Juncus bufonius","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","[""terrestrial"",""freshwater""]"
"Acacia longifolia (Andrews) Willd.","species","Plantae","alien","invasive","present","Argentina","ARG","Acacia longifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Helix aspersa O.F.Müller, 1774","species","Animalia","alien","null","present","Argentina","ARG","Cornu aspersum","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","[""terrestrial""]"
"Paulownia tomentosa (Thunb.) Steud.","species","Plantae","alien","null","present","Argentina","ARG","Paulownia tomentosa","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Paulowniaceae","[""terrestrial""]"
"Amathia verticillata (Delle Chiaje, 1822)","species","Animalia","alien","null","present","Argentina","ARG","Amathia verticillata","Animalia","Bryozoa","Gymnolaemata","Ctenostomatida","Vesiculariidae","[""terrestrial"",""freshwater""]"
"Rumex acetosella L.","species","Plantae","alien","invasive","present","Argentina","ARG","Rumex acetosella","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Datura stramonium L.","species","Plantae","alien","null","present","Argentina","ARG","Datura stramonium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Aporrectodea rosea (Savigny, 1826)","species","Animalia","alien","null","present","Argentina","ARG","Aporrectodea rosea","Animalia","Annelida","Clitellata","Crassiclitellata","Lumbricidae","[""terrestrial""]"
"Pinus contorta Douglas ex Loudon","species","Plantae","alien","null","present","Argentina","ARG","Pinus contorta","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Pyracantha coccinea M.Roem.","species","Plantae","alien","invasive","present","Argentina","ARG","Pyracantha coccinea","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Phytophthora medicaginis E.M.Hansen & D.P.Maxwell","species","Chromista","alien","null","present","Argentina","ARG","Phytophthora medicaginis","Chromista","Oomycota","Peronosporea","Peronosporales","Peronosporaceae","[""host""]"
"Tarentola mauritanica (Linnaeus, 1758)","species","Animalia","alien","null","present","Argentina","ARG","Tarentola mauritanica","Animalia","Chordata","Reptilia","Squamata","Phyllodactylidae","[""terrestrial""]"
"Dichogaster saliens (Beddard, 1893)","species","Animalia","alien","null","present","Argentina","ARG","Dichogaster saliens","Animalia","Annelida","Clitellata","Haplotaxida","Octochaetidae","[""terrestrial""]"
"Malva neglecta Wallr","species","Plantae","alien","invasive","present","Argentina","ARG","Malva neglecta","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Schinus molle L.","species","Plantae","alien","null","present","Argentina","ARG","Schinus molle","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]"
"Anas platyrhynchos Linnaeus, 1758","species","Animalia","alien","null","present","Argentina","ARG","Anas platyrhynchos","Animalia","Chordata","Aves","Anseriformes","Anatidae","[""terrestrial"",""freshwater""]"
"Carduus pycnocephalus L.","species","Plantae","alien","invasive","present","Argentina","ARG","Carduus pycnocephalus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Silene antirrhina L.","species","Plantae","alien","invasive","present","Argentina","ARG","Silene antirrhina","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Broussonetia papyrifera Vent.","species","Plantae","alien","invasive","present","Argentina","ARG","Broussonetia papyrifera","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Agrostis capillaris L.","species","Plantae","alien","null","present","Argentina","ARG","Agrostis capillaris","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Federicella autraliensis","species","Animalia","alien","null","present","Argentina","ARG","Federicella autraliensis","Animalia","Bryozoa","Phylactolaemata","NOT ASSIGNED","Fredericellidae","[""marine""]"
"Centaurea melitensis L.","species","Plantae","alien","invasive","present","Argentina","ARG","Centaurea melitensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Cerastium arvense L.","species","Plantae","alien","invasive","present","Argentina","ARG","Cerastium arvense","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Pseudotsuga menziesii (Mirb.) Franco","species","Plantae","alien","null","present","Argentina","ARG","Pseudotsuga menziesii","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Lupinus polyphyllus Lindl.","species","Plantae","alien","invasive","present","Argentina","ARG","Lupinus polyphyllus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Marrubium vulgare L.","species","Plantae","alien","invasive","present","Argentina","ARG","Marrubium vulgare","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Chenopodium carnosulum Moq.","species","Plantae","alien","null","present","Argentina","ARG","Chenopodium carnosulum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Xanthomonas fragariae Kennedy & King, 1962","species","Bacteria","alien","null","present","Argentina","ARG","Xanthomonas fragariae","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","[""host""]"
"Erophila verna (L.) Besser","species","Plantae","alien","null","present","Argentina","ARG","Draba verna","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Trachemys scripta (Thunberg In Schoepff, 1792)","species","Animalia","alien","null","present","Argentina","ARG","Trachemys scripta","Animalia","Chordata","Reptilia","Testudines","Emydidae","[""terrestrial"",""freshwater""]"
"Hydroides elegans (Haswell, 1883)","species","Animalia","alien","null","present","Argentina","ARG","Hydroides elegans","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","[""marine""]"
"Acipenser gueldenstaedtii Brandt & Ratzeburg, 1831","species","Animalia","alien","invasive","present","Argentina","ARG","Acipenser gueldenstaedtii","Animalia","Chordata","Actinopterygii","Acipenseriformes","Acipenseridae","[""freshwater"",""brackish"",""marine""]"
"Potentilla vesca (L.) Scop.","species","Plantae","alien","null","present","Argentina","ARG","Fragaria vesca","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Agrostis stolonifera L.","species","Plantae","alien","null","present","Argentina","ARG","Agrostis stolonifera","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Haynesina germanica (Ehrenberg, 1840)","species","Chromista","alien","null","present","Argentina","ARG","Haynesina germanica","Chromista","Foraminifera","Globothalamea","Rotaliida","Haynesinidae","[""marine""]"
"Polydora cornuta Bosc, 1802","species","Animalia","alien","null","present","Argentina","ARG","Polydora cornuta","Animalia","Annelida","Polychaeta","Spionida","Spionidae","[""marine""]"
"Hornungia procumbens Hayek","species","Plantae","alien","null","present","Argentina","ARG","Hornungia procumbens","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Echinochloa colona (L.) Link","species","Plantae","alien","null","present","Argentina","ARG","Echinochloa colona","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Arundo donax L.","species","Plantae","alien","invasive","present","Argentina","ARG","Arundo donax","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Eriobotrya japonica (Thunb.) Lindl.","species","Plantae","alien","null","present","Argentina","ARG","Eriobotrya japonica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Knautia arvensis Coult.","species","Plantae","alien","null","present","Argentina","ARG","Knautia arvensis","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Melia azedarach L.","species","Plantae","alien","invasive","present","Argentina","ARG","Melia azedarach","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Euphorbia lathyris L.","species","Plantae","alien","invasive","present","Argentina","ARG","Euphorbia lathyris","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Centunculus minimus L.","species","Plantae","alien","null","present","Argentina","ARG","Lysimachia minima","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","[""terrestrial""]"
"Pinus sylvestris L.","species","Plantae","alien","null","present","Argentina","ARG","Pinus sylvestris","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Lolium temulentum L.","species","Plantae","alien","null","present","Argentina","ARG","Lolium temulentum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Tithonia tubaeformis A.Gray","species","Plantae","alien","null","present","Argentina","ARG","Tithonia tubaeformis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Sirex noctilio Fabricius, 1773","species","Animalia","alien","null","present","Argentina","ARG","Sirex noctilio","Animalia","Arthropoda","Insecta","Hymenoptera","Siricidae","[""terrestrial""]"
"Cynoglossum amabile Stapf & Drummond","species","Plantae","alien","null","present","Argentina","ARG","Cynoglossum amabile","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","[""terrestrial""]"
"Crisia eburnea (Linnaeus, 1758)","species","Animalia","alien","null","present","Argentina","ARG","Crisia eburnea","Animalia","Bryozoa","Stenolaemata","Cyclostomatida","Crisiidae","[""marine""]"
"Cherax quadricarinatus (von Martins, 1868)","species","Animalia","alien","null","present","Argentina","ARG","Cherax quadricarinatus","Animalia","Arthropoda","Malacostraca","Decapoda","Parastacidae","[""freshwater""]"
"Manihot esculenta Crantz","species","Plantae","alien","invasive","present","Argentina","ARG","Manihot esculenta","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Luffa aegyptiaca Mill.","species","Plantae","alien","null","present","Argentina","ARG","Luffa aegyptiaca","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Fumaria agraria Lag.","species","Plantae","alien","invasive","present","Argentina","ARG","Fumaria agraria","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]"
"Parapholis incurva (L.) C.E.Hubb.","species","Plantae","alien","invasive","present","Argentina","ARG","Parapholis incurva","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cerastium fontanum Baumg.","species","Plantae","alien","null","present","Argentina","ARG","Cerastium fontanum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Bubulcus ibis (Linnaeus, 1758)","species","Animalia","alien","null","present","Argentina","ARG","Bubulcus ibis","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","[""terrestrial"",""freshwater""]"
"Bugula neritina (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Argentina","ARG","Bugula neritina","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","[""marine""]"
"Amynthas morrisi (Beddard, 1892)","species","Animalia","alien","null","present","Argentina","ARG","Perichaeta morrisi","Animalia","Annelida","Clitellata","Opisthopora","Megascolecidae","[""terrestrial""]"
"Pinus patula Schiede & Deppe ex Schltdl.","species","Plantae","alien","null","present","Argentina","ARG","Pinus patula","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Lactuca sativa L.","species","Plantae","alien","null","present","Argentina","ARG","Lactuca sativa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Plumatella toanensis","species","Animalia","alien","null","present","Argentina","ARG","Plumatella toanensis","Animalia","Bryozoa","Phylactolaemata","Plumatellida","Plumatellidae","[""marine""]"
"Carica papaya L.","species","Plantae","alien","null","present","Argentina","ARG","Carica papaya","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Caricaceae","[""terrestrial""]"
"Fenestrulina delicia Winston, Hayward & Craig, 2000","species","Animalia","alien","invasive","present","Argentina","ARG","Fenestrulina delicia","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Fenestrulinidae","[""marine""]"
"Halecium delicatulum Coughtrey, 1876","species","Animalia","cryptogenic|uncertain","null","present","Argentina","ARG","Halecium delicatulum","Animalia","Cnidaria","Hydrozoa","Leptothecata","Haleciidae","[""marine""]"
"Corbicula largillierti (Philippi, 1844)","species","Animalia","alien","invasive","present","Argentina","ARG","Corbicula largillierti","Animalia","Mollusca","Bivalvia","Venerida","Cyrenidae","[""freshwater""]"
